Date,TAVG,PREC,RAD,RHAVG,W_SCAL_INT
2022-04-07 20:00,13,0,0,80.9,13.2
2022-04-07 21:00,12.9,0,0,79.9,12.5
2022-04-07 22:00,13.4,0,0,76.4,11.9
2022-04-07 23:00,13.6,0,0,75.9,12.1
2022-04-08 00:00,13.2,0,0,72.4,11.6
2022-04-08 01:00,12.8,0,0,75.2,10.6
2022-04-08 02:00,12.6,0,0,78.4,9.9
2022-04-08 03:00,12.7,0,0,78.6,9.7
2022-04-08 04:00,12.7,0,0,79.5,9.5
2022-04-08 05:00,12.8,0,0,79.2,9.2
2022-04-08 06:00,13.6,0,66.6,75,9.8
2022-04-08 07:00,14.6,0,212.2,73.1,10.3
2022-04-08 08:00,15.6,0,363.9,68.6,10.5
2022-04-08 09:00,16.7,0,512.2,65.4,10.4
2022-04-08 10:00,17.2,0,655.3,63.8,10.4
2022-04-08 11:00,17.8,0,723.3,61.9,12.4
2022-04-08 12:00,18.8,0,731.4,57.3,11.8
2022-04-08 13:00,19.2,0,693.8,56.2,10.7
2022-04-08 14:00,18.8,0,585.6,58.3,11.1
2022-04-08 15:00,18.2,0,461.4,60.5,9
2022-04-08 16:00,17,0,297.8,64.2,11.8
2022-04-08 17:00,15.9,0,131.7,66.4,11
2022-04-08 18:00,15.2,0,18.2,67.8,10.4
2022-04-08 19:00,15.2,0,0,66.7,13.1
2022-04-08 20:00,14.9,0,0,69.2,13.5
2022-04-08 21:00,14.4,0,0,72.9,13.4
2022-04-08 22:00,14.1,0,0,73.8,13.5
2022-04-08 23:00,14,0,0,73.8,13.6
2022-04-09 00:00,14.4,0,0,64.4,13.8
2022-04-09 01:00,13.6,0,0,68.7,12.4
2022-04-09 02:00,13.5,0,0,70,11.8
2022-04-09 03:00,13.4,0,0,71.7,10.6
2022-04-09 04:00,13,0,0,75.4,10.3
2022-04-09 05:00,12.8,0,0,76.8,9
2022-04-09 06:00,13,0,72.1,76.6,8.5
2022-04-09 07:00,14.1,0,226.7,70.7,9.4
2022-04-09 08:00,15.6,0,396.9,62.8,9.5
2022-04-09 09:00,17.2,0,557.3,54.1,8.6
2022-04-09 10:00,18.4,0,671.3,50,8.1
2022-04-09 11:00,18.6,0.1,567.3,50.4,7.4
2022-04-09 12:00,18.4,0.1,519.4,51,7.3
2022-04-09 13:00,17.7,0.1,505.1,52.2,7.8
2022-04-09 14:00,17.2,0,409.4,56.1,6.9
2022-04-09 15:00,18.1,0,445.8,20.2,6.9
2022-04-09 16:00,13.1,0,275.1,57.2,5.8
2022-04-09 17:00,11.5,0,124.5,67.5,6.3
2022-04-09 18:00,10.3,0,7.6,66.2,5.4
2022-04-09 19:00,9.4,0.8,0,54.6,6.6
2022-04-09 20:00,8.2,1.6,0,61.6,5.8
2022-04-09 21:00,8.1,0.6,0,64.7,2.3
2022-04-09 22:00,8,0,0,65.6,1.1
2022-04-09 23:00,7.6,0,0,72.3,2.6
2022-04-10 00:00,5.6,0,0,85,4.5
2022-04-10 01:00,5.1,0,0,92,3.8
2022-04-10 02:00,4.6,0,0,95.4,4.5
2022-04-10 03:00,4.4,0,0,94.8,4.1
2022-04-10 04:00,4.1,0,0,91.7,3.4
2022-04-10 05:00,3.9,0,0,87,3.3
2022-04-10 06:00,4.6,0,78.5,81.6,2.3
2022-04-10 07:00,6.6,0,240.1,75.2,2.5
2022-04-10 08:00,9,0,418.9,60.7,4.3
2022-04-10 09:00,10.8,0,579,51.3,5
2022-04-10 10:00,12.4,0,701.1,43.8,4.7
2022-04-10 11:00,13.8,0,767.4,37.3,3.8
2022-04-10 12:00,14.6,0,759,33,3.6
2022-04-10 13:00,15.2,0,739.9,30,2.5
2022-04-10 14:00,15.2,0,617.3,29,2.6
2022-04-10 15:00,15,0,493.6,29.4,1.4
2022-04-10 16:00,14.1,0,321.5,31.7,1.9
2022-04-10 17:00,12.5,0,146.7,40.5,2.5
2022-04-10 18:00,10.7,0,22,46.4,3.3
2022-04-10 19:00,9.2,0,0,59.2,2.8
2022-04-10 20:00,8.2,0,0,59.4,1.9
2022-04-10 21:00,7.8,0,0,57.5,2.4
2022-04-10 22:00,7.6,0,0,59.6,2
2022-04-10 23:00,7.4,0,0,61.5,1.8
2022-04-11 00:00,7.8,0,0,52.7,2.6
2022-04-11 01:00,7.4,0,0,54.6,2.4
2022-04-11 02:00,7.2,0,0,56,2.1
2022-04-11 03:00,7.5,0,0,53.6,2.6
2022-04-11 04:00,7,0,0,60.2,1.9
2022-04-11 05:00,6.5,0,0,63.6,1.8
2022-04-11 06:00,7,0,76.9,66.4,1.5
2022-04-11 07:00,8.8,0,235.7,67.3,0.6
2022-04-11 08:00,11.1,0,413.5,57.9,0.6
2022-04-11 09:00,13.4,0,574.8,51,1.2
2022-04-11 10:00,15.4,0,695.6,48.4,0.9
2022-04-11 11:00,17.3,0,763.2,40.8,1
2022-04-11 12:00,18.5,0,777,32.1,3.5
2022-04-11 13:00,18.4,0,731.7,31.6,5.4
2022-04-11 14:00,18,0,632.8,28.8,5.4
2022-04-11 15:00,17.3,0,490.5,37.3,4.5
2022-04-11 16:00,16.3,0,317.1,47.1,2.9
2022-04-11 17:00,14.6,0,144.5,55.7,1.9
2022-04-11 18:00,12.6,0,22.6,61.3,1.9
2022-04-11 19:00,11.2,0,0,66.1,2.5
2022-04-11 20:00,10.2,0,0,65.9,2.3
2022-04-11 21:00,9.7,0,0,66.9,1.9
2022-04-11 22:00,9.3,0,0,69.8,1.7
2022-04-11 23:00,8.8,0,0,69.7,1.8
2022-04-12 00:00,9.7,0,0,53.1,3.5
2022-04-12 01:00,9.6,0,0,49.2,2.9
2022-04-12 02:00,8.9,0,0,50.8,1.7
2022-04-12 03:00,8.2,0,0,53.2,1.6
2022-04-12 04:00,7.7,0,0,57.4,2
2022-04-12 05:00,7.5,0,0,63,2.1
2022-04-12 06:00,8,0,84.1,66.7,1.9
2022-04-12 07:00,10,0,243.4,67.5,1.3
2022-04-12 08:00,12.6,0,410.4,56.9,1
2022-04-12 09:00,14.8,0,575.9,49.6,1.1
2022-04-12 10:00,16.6,0,694.5,43.3,1.3
2022-04-12 11:00,17.9,0,760.5,40.6,1.5
2022-04-12 12:00,18.7,0,769.1,38.6,2.2
2022-04-12 13:00,19,0,689.3,36.7,3
2022-04-12 14:00,19.1,0,615.9,37,3.2
2022-04-12 15:00,18.7,0,480.8,40,3.7
2022-04-12 16:00,16.7,0,306.9,41.7,4.5
2022-04-12 17:00,15.1,0,141,47.7,3.3
2022-04-12 18:00,13.2,0,24.1,56.8,2.8
2022-04-12 19:00,11.9,0,0,65.9,1.8
2022-04-12 20:00,10.9,0,0,75.2,1.2
2022-04-12 21:00,10.6,0,0,77.2,1.1
2022-04-12 22:00,10.8,0,0,75.7,0.7
2022-04-12 23:00,10.6,0,0,75.8,0.9
2022-04-13 00:00,10.3,0,0,77.2,0.8
2022-04-13 01:00,9.3,0,0,91.1,1.1
2022-04-13 02:00,9.1,0,0,91.8,0.6
2022-04-13 03:00,9.1,0,0,89.8,0.9
2022-04-13 04:00,8.8,0,0,91.6,1.2
2022-04-13 05:00,8.4,0,0,93.6,0.9
2022-04-13 06:00,9.1,0,81.4,92.8,1.1
2022-04-13 07:00,10.9,0,223.3,88.7,1.1
2022-04-13 08:00,12.9,0,395.4,81.2,1.4
2022-04-13 09:00,14.9,0,536.6,74.1,1.5
2022-04-13 10:00,16.7,0,640.3,67.4,2.1
2022-04-13 11:00,18.1,0,717.8,61.1,2.5
2022-04-13 12:00,19.1,0,680.4,56.8,2.9
2022-04-13 13:00,19.6,0,602.2,53,4.4
2022-04-13 14:00,18.9,0,515.3,46.2,5
2022-04-13 15:00,17.9,0,398.9,48.8,5
2022-04-13 16:00,16.6,0,262,51.5,4.4
2022-04-13 17:00,15.3,0,127.2,56,3.2
2022-04-13 18:00,14,0,22.1,61.4,2.1
2022-04-13 19:00,12.8,0,0,67.2,1.4
2022-04-13 20:00,11.9,0,0,72,0.9
2022-04-13 21:00,11.4,0,0,74.1,0.8
2022-04-13 22:00,10.8,0,0,75.6,0.7
2022-04-13 23:00,10.5,0,0,75.1,0.4
2022-04-14 00:00,9.4,0,0,86.8,0.3
2022-04-14 01:00,9.7,0,0,83.2,0.6
2022-04-14 02:00,9.5,0,0,82.4,0.3
2022-04-14 03:00,9.6,0,0,79.8,0.5
2022-04-14 04:00,9.8,0,0,77,0.9
2022-04-14 05:00,9.7,0,0,75.9,0.4
2022-04-14 06:00,10.7,0,86.9,74.3,1.1
2022-04-14 07:00,11.8,0,223.7,76.8,0.7
2022-04-14 08:00,14,0,393.8,65.7,0.2
2022-04-14 09:00,16.2,0,533.8,56.3,0.6
2022-04-14 10:00,18.1,0,681.9,48.9,1.6
2022-04-14 11:00,19.4,0,768.3,42.9,2
2022-04-14 12:00,20.2,0,776.6,38.3,2.9
2022-04-14 13:00,20.7,0,726.4,37.7,3
2022-04-14 14:00,20.7,0,634.2,37.1,3.6
2022-04-14 15:00,19.6,0,493.3,34.6,4.6
2022-04-14 16:00,18,0,325,41.9,3.7
2022-04-14 17:00,16,0,152.4,49.9,3
2022-04-14 18:00,14,0,26.6,57.3,2.4
2022-04-14 19:00,12.6,0,0,65.3,1.4
2022-04-14 20:00,11.4,0,0,71.1,1.3
2022-04-14 21:00,10.7,0,0,74.3,0.8
2022-04-14 22:00,10.4,0,0,75.2,1
2022-04-14 23:00,10,0,0,75.8,0.9
2022-04-15 00:00,9.2,0,0,83,0.4
2022-04-15 01:00,9.7,0,0,80.4,0.4
2022-04-15 02:00,9.4,0,0,80,0.8
2022-04-15 03:00,9.2,0,0,80.5,0.6
2022-04-15 04:00,9.1,0,0,79,1
2022-04-15 05:00,9.1,0,0,78.4,0.5
2022-04-15 06:00,9.8,0,94.3,78.8,1.1
2022-04-15 07:00,11,0,255.6,76.5,1.2
2022-04-15 08:00,13.5,0,430.2,66.3,0.7
2022-04-15 09:00,16,0,585.9,57.1,0.4
2022-04-15 10:00,18.1,0,703.5,51.4,1.6
2022-04-15 11:00,19.6,0,770,47.5,2
2022-04-15 12:00,20.6,0,781.2,46.2,2.4
2022-04-15 13:00,21.2,0,735.4,47.2,2.3
2022-04-15 14:00,21.4,0,635.6,47.5,2.8
2022-04-15 15:00,20.6,0,494,47.3,3.6
2022-04-15 16:00,19,0,326.1,51.3,3.5
2022-04-15 17:00,17.1,0,155.1,58.7,2.8
2022-04-15 18:00,15,0,28,65.7,1.9
2022-04-15 19:00,13.5,0,0,73,1.3
2022-04-15 20:00,12.6,0,0,76.6,0.9
2022-04-15 21:00,12.1,0,0,76.8,0.8
2022-04-15 22:00,11.8,0,0,75.6,0.7
2022-04-15 23:00,11.8,0,0,73.3,0.7
2022-04-16 00:00,11,0,0,81,0.9
2022-04-16 01:00,12.1,0,0,70.3,1.4
2022-04-16 02:00,11.7,0,0,64.8,1.6
2022-04-16 03:00,11.6,0,0,64.3,0.6
2022-04-16 04:00,11.7,0,0,61.3,0.5
2022-04-16 05:00,11.8,0,0,61.7,0.8
2022-04-16 06:00,12.6,0,73.3,60.3,1.1
2022-04-16 07:00,13.5,0,130.7,61.6,1.1
2022-04-16 08:00,15.6,0,298,53.3,1.7
2022-04-16 09:00,16.9,0,449.8,59.1,3.2
2022-04-16 10:00,18.3,0,564.9,57,5.5
2022-04-16 11:00,19.4,0,733.4,49.7,5.7
2022-04-16 12:00,19.6,0,715.6,47.4,6.7
2022-04-16 13:00,19.4,0,676.8,40.5,7.2
2022-04-16 14:00,19,0,611,39,6.5
2022-04-16 15:00,17.9,0,486,44,5.9
2022-04-16 16:00,16.8,0,327.5,46.2,5.1
2022-04-16 17:00,15.5,0,154.8,51.9,3.7
2022-04-16 18:00,14.3,0,27.3,56.9,3
2022-04-16 19:00,13,0,0,63.9,3
2022-04-16 20:00,12.3,0,0,72.2,1.7
2022-04-16 21:00,12.6,0,0,59.9,3.7
2022-04-16 22:00,12.5,0,0,46.5,7.2
2022-04-16 23:00,11.9,0,0,51.7,4.7
2022-04-17 00:00,11.2,0,0,50.6,7.3
2022-04-17 01:00,10.1,0,0,57.5,3.2
2022-04-17 02:00,8.9,0,0,59.4,5.3
2022-04-17 03:00,8.1,0,0,55.3,5.1
2022-04-17 04:00,7.7,0,0,59.6,4.8
2022-04-17 05:00,7.5,0,0,61.5,4.3
2022-04-17 06:00,8.3,0,103.7,59.5,4.5
2022-04-17 07:00,9.8,0,270.4,50.8,6.8
2022-04-17 08:00,10.8,0,448.3,47.2,7.8
2022-04-17 09:00,11.7,0,606.3,44.7,8.2
2022-04-17 10:00,12.4,0,726.3,42.4,8
2022-04-17 11:00,13.1,0,796,38.6,7.9
2022-04-17 12:00,13.5,0,807.3,39.2,7
2022-04-17 13:00,13.8,0,759.3,39.5,5.8
2022-04-17 14:00,13.9,0,658.4,39.1,5.3
2022-04-17 15:00,13.5,0,514.9,41.2,4.8
2022-04-17 16:00,12.9,0,342.3,44.4,3.9
2022-04-17 17:00,11.9,0,165.6,47.5,2.7
2022-04-17 18:00,10.4,0,32,52.1,2.2
2022-04-17 19:00,9.6,0,0,50.6,3
2022-04-17 20:00,9.1,0,0,50.3,3.2
2022-04-17 21:00,8.7,0,0,51,3
2022-04-17 22:00,8.3,0,0,53.2,3
2022-04-17 23:00,7.1,0,0,61.8,2.4
2022-04-18 00:00,7.3,0,0,60.3,2.2
2022-04-18 01:00,6.2,0,0,66.1,1.6
2022-04-18 02:00,6.6,0,0,62.9,1.9
2022-04-18 03:00,5.5,0,0,68.1,2.1
2022-04-18 04:00,5.2,0,0,69.8,2.3
2022-04-18 05:00,4.9,0,9.4,71.1,2.3
2022-04-18 06:00,6.1,0,107.8,67.1,2.4
2022-04-18 07:00,8.4,0,273.9,58.7,3.2
2022-04-18 08:00,10.6,0,450.1,51.5,3.4
2022-04-18 09:00,12.8,0,606.9,46.3,2.1
2022-04-18 10:00,14.5,0,724.6,39.4,1.3
2022-04-18 11:00,15.5,0,791.2,38.1,2.3
2022-04-18 12:00,16.2,0,800.9,37.3,2.6
2022-04-18 13:00,16.8,0,754,32.8,3.9
2022-04-18 14:00,16,0,654.3,34,4.8
2022-04-18 15:00,15.5,0,507.8,36.3,4.9
2022-04-18 16:00,14.3,0,333.2,38.5,4.7
2022-04-18 17:00,13,0,163.4,41.5,3.8
2022-04-18 18:00,11.3,0,33.1,45.7,3.5
2022-04-18 19:00,10.1,0,0,48.9,3.1
2022-04-18 20:00,9.4,0,0,48.8,2.5
2022-04-18 21:00,9,0,0,47.4,2.4
2022-04-18 22:00,8.8,0,0,45.6,2.5
2022-04-18 23:00,8.3,0,0,44.8,2.1
2022-04-19 00:00,9.2,0,0,52.8,1.7
2022-04-19 01:00,8.8,0,0,58.4,1.6
2022-04-19 02:00,8.3,0,0,62.6,1.7
2022-04-19 03:00,8.1,0,0,67.3,1.5
2022-04-19 04:00,8.1,0,0,68.8,2
2022-04-19 05:00,8.3,0,10.3,67.9,2
2022-04-19 06:00,9.2,0,102.8,68.9,1
2022-04-19 07:00,10.9,0,269.3,65.9,1.2
2022-04-19 08:00,13,0,442.9,59.6,1.9
2022-04-19 09:00,15.2,0,598.3,53.5,1.8
2022-04-19 10:00,17.4,0,715.8,47.9,2.1
2022-04-19 11:00,19.1,0,782.4,42.9,2.5
2022-04-19 12:00,20.3,0,783.7,39.2,1.9
2022-04-19 13:00,20.9,0,695.1,36.8,2.2
2022-04-19 14:00,21,0,591.7,38.2,3.8
2022-04-19 15:00,20.5,0,401,38.1,3.5
2022-04-19 16:00,19.3,0,236.6,44.4,4.8
2022-04-19 17:00,17.1,0,155.8,48.8,5.3
2022-04-19 18:00,15.4,0,34.3,51.8,7.6
2022-04-19 19:00,14.4,0,0,56.1,7.8
2022-04-19 20:00,14,0,0,56.9,7.6
2022-04-19 21:00,13.8,0,0,57.4,7.8
2022-04-19 22:00,13.6,0,0,57.5,7.6
2022-04-19 23:00,13.6,0,0,60,6.6
2022-04-20 00:00,12.3,0,0,66.5,3.4
2022-04-20 01:00,11.5,0,0,71.4,2.7
2022-04-20 02:00,10.7,0,0,80.6,1.8
2022-04-20 03:00,10.8,0,0,81.5,1.6
2022-04-20 04:00,10.8,0,0,82.6,1.3
2022-04-20 05:00,10.9,0,5,83.3,0.8
2022-04-20 06:00,11.6,0,63.6,84.2,1.4
2022-04-20 07:00,12.3,0,121.7,81.1,3
2022-04-20 08:00,13.3,0,192.5,76.6,2.4
2022-04-20 09:00,14.7,0,318.9,68.7,4.2
2022-04-20 10:00,15.1,0,457.4,65.2,5.1
2022-04-20 11:00,15,0,309.5,65.5,5.6
2022-04-20 12:00,15.5,0,445.1,57,6
2022-04-20 13:00,16.1,0,596.7,53.5,6.1
2022-04-20 14:00,16,0,522.4,55.1,5.1
2022-04-20 15:00,15.7,0,398.7,56.5,5.5
2022-04-20 16:00,14.8,0,315.8,59.9,5
2022-04-20 17:00,13.6,0,152.9,63.8,4.2
2022-04-20 18:00,12.7,0,30.9,68.8,3.6
2022-04-20 19:00,11.7,0,0,74,2.3
2022-04-20 20:00,11,0,0,76.1,1.8
2022-04-20 21:00,10.4,0,0,79.1,1.4
2022-04-20 22:00,10.1,0,0,80.1,0.9
2022-04-20 23:00,10.1,0,0,78.3,1
2022-04-21 00:00,9.1,0,0,84,1.3
2022-04-21 01:00,9.2,0,0,83,0.8
2022-04-21 02:00,9.3,0.4,0,83.7,0.4
2022-04-21 03:00,9.4,0.6,0,85.6,0.3
2022-04-21 04:00,9.5,0.3,0,87.5,0.6
2022-04-21 05:00,9.6,0.5,1.7,88.6,0.6
2022-04-21 06:00,9.8,0.7,18,90.1,1.1
2022-04-21 07:00,10.5,0.3,45.4,87.5,2.8
2022-04-21 08:00,10.9,0.1,38.1,86.1,2.3
2022-04-21 09:00,11.3,0.1,41.6,83.6,2.8
2022-04-21 10:00,11.4,0,30,85.4,2.9
2022-04-21 11:00,12.1,0.1,51.1,84.9,2.6
2022-04-21 12:00,12.5,1,59.5,83.2,3
2022-04-21 13:00,12.8,2.1,57.7,82.8,5.1
2022-04-21 14:00,12.3,0.7,39.9,87.1,6
2022-04-21 15:00,11.6,1.2,11.8,93.6,4.5
2022-04-21 16:00,11.6,2.5,16.3,95.9,4.2
2022-04-21 17:00,11.7,2.3,4.7,96.7,4.8
2022-04-21 18:00,11.2,1.6,0.7,96.3,4.8
2022-04-21 19:00,11.3,2,0,97.2,5.1
2022-04-21 20:00,12.4,1.7,0,98.3,5.2
2022-04-21 21:00,12.5,3.3,0,97.5,5.9
2022-04-21 22:00,12.3,2.3,0,95.7,6.2
2022-04-21 23:00,12.1,2.7,0,95.9,6.6
2022-04-22 00:00,11.4,3.3,0,97.8,3
2022-04-22 01:00,11.6,0,0,96,4.7
2022-04-22 02:00,11.4,0.6,0,92.9,5.1
2022-04-22 03:00,11.5,0.2,0,92.4,6.8
2022-04-22 04:00,11.2,1.6,0,94.8,6.9
2022-04-22 05:00,11.3,1.9,0.9,97,4.6
2022-04-22 06:00,11.1,4.8,8,96,4.9
2022-04-22 07:00,11.2,4.8,22.9,96.9,3.2
2022-04-22 08:00,11.7,2.9,50.8,95.2,3
2022-04-22 09:00,11.9,0.2,71.7,92.9,3.5
2022-04-22 10:00,12.1,0.2,77.1,90.9,4.3
2022-04-22 11:00,12.3,0.1,128.1,90.1,5.2
2022-04-22 12:00,12.2,0,189.4,89.7,5.6
2022-04-22 13:00,11.7,0,109.6,89.1,5.4
2022-04-22 14:00,12,0,141.8,87,5.7
2022-04-22 15:00,11.8,0,93.9,86.7,5.2
2022-04-22 16:00,11.8,0,28,85.6,3.9
2022-04-22 17:00,12,0,12.7,84.1,3.9
2022-04-22 18:00,12.1,0,4.2,82.8,3.1
2022-04-22 19:00,12,0,0,83.3,2.8
2022-04-22 20:00,12.3,0,0,80.1,3.1
2022-04-22 21:00,12.3,0,0,80.3,2.9
2022-04-22 22:00,12.3,0,0,81.4,2.5
2022-04-22 23:00,11.9,0,0,81.9,1.5
2022-04-23 00:00,10.7,0,0,84.7,2.1
2022-04-23 01:00,10.5,0,0,84.7,1.7
2022-04-23 02:00,10.2,0,0,83.9,1.6
2022-04-23 03:00,10.3,0,0,84.8,2.2
2022-04-23 04:00,10.6,0,0,85.5,2.3
2022-04-23 05:00,11,0,14.5,85.5,2.1
2022-04-23 06:00,12,0,103.9,84.4,1
2022-04-23 07:00,13.9,0,269.3,81.2,1.5
2022-04-23 08:00,16,0,456.3,73.2,3.3
2022-04-23 09:00,17.4,0,604.7,69,2.4
2022-04-23 10:00,17.9,0,624.9,65.7,3.4
2022-04-23 11:00,17.8,0,437.7,67.6,1.6
2022-04-23 12:00,18.6,0,332.5,67.6,1.2
2022-04-23 13:00,18.9,0.1,401.9,69.5,2.7
2022-04-23 14:00,18.9,0.1,317.9,72.4,3.2
2022-04-23 15:00,18.6,0,372.4,76.7,4.2
2022-04-23 16:00,18.3,0,323.6,83.6,2.9
2022-04-23 17:00,18,0,164.3,76,3.8
2022-04-23 18:00,16.1,0,39.3,71.1,5.3
2022-04-23 19:00,15.1,0,0,75,3.5
2022-04-23 20:00,14.4,0,0,77.7,2.6
2022-04-23 21:00,14.1,0.1,0,80.1,4.1
2022-04-23 22:00,13.8,0,0,81.9,4.5
2022-04-23 23:00,13.7,0,0,78.1,3.3
2022-04-24 00:00,13.1,0,0,74.2,4.7
2022-04-24 01:00,12.6,0,0,77.7,3.6
2022-04-24 02:00,12.1,0.2,0,80.5,3.9
2022-04-24 03:00,11.7,0,0,83.2,4.3
2022-04-24 04:00,11.3,0,0,83.4,1.8
2022-04-24 05:00,10.8,0,16.8,84.3,1
2022-04-24 06:00,11.4,0,122.6,84.5,1.8
2022-04-24 07:00,12.7,0,270.4,81.9,2.2
2022-04-24 08:00,13.6,0,342.1,77.1,2.4
2022-04-24 09:00,14.8,0,434.8,71.4,2.6
2022-04-24 10:00,15.8,0,458,69.8,1.2
2022-04-24 11:00,16.7,0.1,458.1,69.7,0.9
2022-04-24 12:00,15.3,0,191.5,69.7,4.2
2022-04-24 13:00,15,0,172.8,71.5,4.3
2022-04-24 14:00,15.1,0,218,70.2,4.7
2022-04-24 15:00,14.8,0,175.8,68.5,4.1
2022-04-24 16:00,14.5,0,121.4,72,3
2022-04-24 17:00,14,0,75.7,70.9,2.2
2022-04-24 18:00,12.3,0,40.7,74.1,4.5
2022-04-24 19:00,11.9,0,0,75.8,6.2
2022-04-24 20:00,11.8,0,0,76.3,7.2
2022-04-24 21:00,11.6,0,0,77.2,7.3
2022-04-24 22:00,11.5,0,0,76.9,7.7
2022-04-24 23:00,11.4,0,0,78.7,8.4
2022-04-25 00:00,10.3,0,0,77.6,6
2022-04-25 01:00,10.1,0,0,79.5,6.5
2022-04-25 02:00,10.5,0,0,78.4,6.5
2022-04-25 03:00,10.2,0,0,79.2,5.4
2022-04-25 04:00,10.1,0,0,82.1,4.9
2022-04-25 05:00,10.3,0,17.9,82.7,4.6
2022-04-25 06:00,11.5,0,129.5,82.6,3.4
2022-04-25 07:00,13.7,0,295.7,78.8,3.2
2022-04-25 08:00,15.4,0,465.1,71.3,4.9
2022-04-25 09:00,16.8,0,617.1,65.6,5.5
2022-04-25 10:00,17.5,0,703.7,62.2,6.7
2022-04-25 11:00,18,0,730.5,60,7.4
2022-04-25 12:00,18.9,0,754.6,56.6,6.8
2022-04-25 13:00,19.6,0,705.5,53.3,6.1
2022-04-25 14:00,19.2,0,566.4,55.3,5.7
2022-04-25 15:00,18.7,0,503,58.4,5.3
2022-04-25 16:00,17.5,0,338.6,64.5,4.3
2022-04-25 17:00,15.7,0,170.8,68.4,4.8
2022-04-25 18:00,14.2,0,43.9,71.1,7.3
2022-04-25 19:00,13.5,0,0,73.3,7.4
2022-04-25 20:00,13.1,0,0,73.4,7.2
2022-04-25 21:00,12.8,0,0,76,6.8
2022-04-25 22:00,12.7,0,0,80,6.9
2022-04-25 23:00,12.9,0,0,80,6.3
2022-04-26 00:00,12.6,0,0,71.8,6.6
2022-04-26 01:00,12.2,0,0,74.9,5.9
2022-04-26 02:00,12.4,0,0,77.3,5.3
2022-04-26 03:00,12.6,0,0,76.5,5.8
2022-04-26 04:00,12.7,0,0,74.9,6.9
2022-04-26 05:00,12.6,0,14,74.4,6.2
2022-04-26 06:00,13.2,0,103,74.5,5.6
2022-04-26 07:00,14.7,0,277.9,69.6,5.5
2022-04-26 08:00,16.3,0,469.2,62.2,5.9
2022-04-26 09:00,17.6,0,586.7,58,5.5
2022-04-26 10:00,18.7,0,690.8,54,5.1
2022-04-26 11:00,19.3,0,658.3,51.8,4.9
2022-04-26 12:00,20.1,0,690.1,49.6,5.3
2022-04-26 13:00,20.4,0,680.5,49.1,6.1
2022-04-26 14:00,20.3,0,636.4,49,6.7
2022-04-26 15:00,19.6,0,521.4,52.6,6.1
2022-04-26 16:00,18.5,0,355.7,56.9,4.9
2022-04-26 17:00,17,0,183.7,59.7,5.4
2022-04-26 18:00,15.6,0,45.9,62.7,5.7
2022-04-26 19:00,14.7,0,0,64.7,5.8
2022-04-26 20:00,14,0,0,67.8,5.6
2022-04-26 21:00,13.3,0,0,71.5,4.9
2022-04-26 22:00,12.9,0,0,73.9,4.5
2022-04-26 23:00,12.5,0,0,76.2,3.8
2022-04-27 00:00,12.9,0,0,75.3,4
2022-04-27 01:00,12.5,0,0,77.3,2.1
2022-04-27 02:00,11.7,0,0,81.4,2
2022-04-27 03:00,10.8,0,0,86.2,1.6
2022-04-27 04:00,10.9,0,0,84.5,1.7
2022-04-27 05:00,11.2,0,16.7,83.5,1.5
2022-04-27 06:00,12.2,0,112.2,82.7,1.4
2022-04-27 07:00,14,0,270.3,74,1.9
2022-04-27 08:00,15.2,0,355.4,72.8,2.8
2022-04-27 09:00,16.8,0,460.7,66.8,2.9
2022-04-27 10:00,17.8,0,577.7,64.2,3.1
2022-04-27 11:00,17.9,0,648.3,66.2,3.2
2022-04-27 12:00,18.6,0.1,694.3,64.4,3.1
2022-04-27 13:00,19.8,0.1,674.6,58.8,2.4
2022-04-27 14:00,19.7,0,514.4,55.9,3.2
2022-04-27 15:00,19.3,0,487.4,52.3,4.4
2022-04-27 16:00,18,0,361.5,60.2,4
2022-04-27 17:00,16.2,0,188.9,69.8,3.7
2022-04-27 18:00,14.2,0,48.8,77,2.9
2022-04-27 19:00,13,0,0,81.1,2.4
2022-04-27 20:00,12.4,0,0,80.3,2
2022-04-27 21:00,11.9,0,0,78.3,1.5
2022-04-27 22:00,11.3,0,0,77.2,1.1
2022-04-27 23:00,10.8,0,0,77.4,1
2022-04-28 00:00,10.4,0,0,86.6,2
2022-04-28 01:00,10.7,0,0,80.8,2.3
2022-04-28 02:00,10.6,0,0,76.7,2.4
2022-04-28 03:00,10.1,0,0,76.3,2.1
2022-04-28 04:00,10,0,0,74.4,2.1
2022-04-28 05:00,10.2,0,23,73.4,1.6
2022-04-28 06:00,11,0,141.7,75.7,0.8
2022-04-28 07:00,12.9,0,310.6,71.5,0.5
2022-04-28 08:00,15,0,476.6,63.2,1.6
2022-04-28 09:00,16.5,0,624,59.1,2.8
2022-04-28 10:00,17.8,0,738.4,55.4,3.7
2022-04-28 11:00,18.8,0,778.7,43.7,5.3
2022-04-28 12:00,19.2,0,815.9,38.7,5.4
2022-04-28 13:00,19.3,0,776.3,36.4,5.4
2022-04-28 14:00,19.2,0,682.8,37.2,4.9
2022-04-28 15:00,18.7,0,539.6,39.9,4.1
2022-04-28 16:00,17.9,0,369.7,45.1,3.3
2022-04-28 17:00,16.4,0,194.1,51.7,2.3
2022-04-28 18:00,15,0,51.1,54.8,1
2022-04-28 19:00,14,0,0,55.8,1.1
2022-04-28 20:00,12.9,0,0,60,0.6
2022-04-28 21:00,12.5,0,0,59,1
