timestamp,z0.6_y0.0_x0.0,z0.6_y0.0_x0.25,z0.6_y0.0_x0.5,z0.6_y0.0_x0.8,z0.4_y0.0_x0.0,z0.4_y0.0_x0.25,z0.4_y0.0_x0.5,z0.4_y0.0_x0.8,z0.2_y0.0_x0.0,z0.2_y0.0_x0.25,z0.2_y0.0_x0.5,z0.2_y0.0_x0.8
1632697200,-75.5676512319,-434.53581587040003,-508.04238858239995,-447.2450042439,-96.9297149376,-81.5677593879,-24.9234743079,-23.3899494375,-21.6164720124,-27.3669670044,-171.1101014976,-24.0129767424
1632700800,-84.3282956271,-433.4415859056,-507.27464497110003,-445.0599508071,-98.35511454360001,-82.23417758789998,-24.9234743079,-23.3899494375,-21.6164720124,-27.3669670044,-159.9869737584,-23.7254312604
1632704400,-94.12573118790002,-431.2526666736,-506.1454707036,-442.5099477879,-99.02021916,-82.6149645975,-24.6359591271,-23.7254312604,-21.6164720124,-27.3669670044,-152.0125867911,-23.7254312604
1632708000,-101.8225876431,-429.4737188679,-505.7840998524,-440.3235674775,-100.1127779319,-83.28130093109999,-24.6359591271,-23.7254312604,-21.6164720124,-27.3669670044,-144.6921256896,-23.7254312604
1632711600,-115.10934862709999,-427.6487370519,-504.2932652775,-437.4530139504,-100.44526791,-83.99517490560001,-24.6359591271,-23.7254312604,-21.6164720124,-27.3669670044,-139.8240295311,-23.7254312604
1632715200,-130.78932039,-426.9186252471,-503.5251466224,-434.9005251696,-101.1577025775,-85.0420818876,-24.6359591271,-23.7254312604,-21.6164720124,-27.3669670044,-132.20902656,-23.7254312604
1632718800,-149.5574019759,-425.09304803910004,-502.3954208199,-431.9823744624,-101.1577025775,-85.3751616759,-24.3005126556,-23.3899494375,-21.6164720124,-27.3669670044,-126.95491882709999,-23.7254312604
1632722400,-172.47590517990002,-423.6322800711,-501.6723091239,-429.1087565271,-101.1577025775,-86.0888602224,-24.3005126556,-23.7254312604,-21.6164720124,-27.3669670044,-124.5397713084,-23.7254312604
1632726000,-199.13481084,-422.1712399239,-500.90392839,-426.1884453975,-101.1577025775,-86.4694749936,-24.3005126556,-23.7254312604,-21.9040876656,-27.7022943975,-118.2381930975,-23.7254312604
1632729600,-229.59103599,-421.4406177831,-500.1806763516,-422.90179401989997,-101.49015162239999,-87.5160779004,-24.3005126556,-23.7254312604,-21.9040876656,-27.3669670044,-113.35479297239999,-23.7254312604
1632733200,-265.8040192956,-421.07528119589995,-499.7738171775,-420.02484375,-101.49015162239999,-88.1820309504,-24.6359591271,-23.7254312604,-21.9040876656,-27.7022943975,-110.55623526389999,-23.7254312604
1632736800,-302.7840275484,-420.02484375,-499.4121465039,-417.1011473916,-101.49015162239999,-88.89549426389999,-24.6359591271,-23.3899494375,-22.19169375,-27.7022943975,-105.6684,-23.7254312604
1632740400,-340.3338255516,-420.02484375,-499.0504588191,-415.2732843036,-101.1577025775,-89.2284233436,-24.9234743079,-23.3899494375,-22.19169375,-27.7022943975,-105.6684,-23.7254312604
1632744000,-375.8713633116,-420.02484375,-498.2818160064,-413.07928722839995,-99.4002555504,-89.6088977724,-24.9234743079,-23.3899494375,-22.19169375,-27.7022943975,-99.4002555504,-23.7254312604
1632747600,-407.6373616911,-420.02484375,-497.92007516160004,-411.2504885244,-97.9750313724,-90.2746870896,-25.2588965916,-23.7254312604,-22.19169375,-27.7022943975,-96.2644465884,-23.7254312604
1632751200,-437.4530139504,-419.6594412444,-497.1513193839,-408.7351959039,-97.9750313724,-91.36837072709999,-25.8338759196,-23.3899494375,-22.19169375,-27.7022943975,-94.12573118790002,-23.3899494375
1632754800,-464.9758614399,-419.6594412444,-496.78952537910004,-406.5393743775,-98.35511454360001,-92.03402235989999,-26.1692628519,-23.3899494375,-22.19169375,-27.3669670044,-92.74716272639999,-23.3899494375
1632758400,-488.9162970975,-418.9285851996,-496.0206566364,-403.9768085871,-98.35511454360001,-92.74716272639999,-26.1692628519,-23.3899494375,-22.19169375,-27.3669670044,-88.56255216,-23.3899494375
1632762000,-510.6611710236,-418.5631316604,-495.2969452956,-401.0471412975,-98.35511454360001,-93.79299375,-26.4567269991,-23.3899494375,-21.9040876656,-27.3669670044,-86.80249896389999,-23.3899494375
1632765600,-530.4536484975,-417.83217354839996,-494.52792743910004,-398.16218672639997,-98.35511454360001,-94.12573118790002,-26.792089743600002,-23.3899494375,-21.9040876656,-27.3669670044,-83.99517490560001,-23.3899494375
1632769200,-547.6345795119,-416.7356087964,-493.39687928160004,-394.863804,-98.35511454360001,-94.8386961264,-26.792089743600002,-23.3899494375,-21.9040876656,-27.3669670044,-83.28130093109999,-23.3899494375
1632772800,-562.8938833479,-416.0044805724,-492.67292127839994,-392.2974425856,-98.35511454360001,-95.5516012599,-27.0795331584,-23.3899494375,-21.9040876656,-27.0795331584,-80.47281639,-23.3899494375
1632776400,-575.8848910839,-414.90766065239995,-492.2656649991,-389.40928964309995,-98.68767336389999,-95.8842698556,-27.3669670044,-23.1023832231,-21.9040876656,-27.0795331584,-78.3777510396,-23.1023832231
1632780000,-586.2616025511,-413.4449959356,-491.1795429975,-386.4742127919,-98.35511454360001,-96.59708727510001,-27.7022943975,-23.1023832231,-21.9040876656,-27.0795331584,-76.9966311639,-23.3899494375
1632783600,-595.9098182775,-413.07928722839995,-490.41011394839995,-383.9051274591,-98.35511454360001,-96.9297149376,-27.9897075111,-23.1023832231,-21.9040876656,-27.0795331584,-75.5676512319,-23.3899494375
1632787200,-602.5580726556,-411.9820590396,-489.27846109589996,-381.01391010839995,-98.35511454360001,-97.64244464309999,-28.6124030976,-23.1023832231,-21.9040876656,-27.0795331584,-73.8525595431,-23.3899494375
1632790800,-609.2004260079,-412.3478187804,-490.41011394839995,-379.9122164796,-97.9750313724,-98.35511454360001,-28.9476821151,-23.1023832231,-21.9040876656,-27.0795331584,-72.4230533271,-23.1023832231
1632794400,-613.6550720679,-409.83287701589995,-488.14664211839994,-376.6062169884,-97.9750313724,-98.68767336389999,-29.235053763899998,-23.1023832231,-21.9040876656,-27.0795331584,-71.04096992640001,-23.3899494375
1632798000,-618.0625534044,-409.46700032309997,-487.4221907904,-374.4014518236,-97.64244464309999,-99.02021916,-29.5224158439,-23.1023832231,-21.9040876656,-27.0795331584,-70.3260114879,-23.1023832231
1632801600,-621.3998200719001,-408.7351959039,-487.01465701589996,-372.56367971160006,-97.30984488959999,-99.7327734375,-30.145000857600003,-23.1023832231,-21.9040876656,-27.0795331584,-69.2772975975,-23.3899494375
1632805200,-623.5793601276,-407.2713829311,-485.9277950271,-370.4037540519,-96.9297149376,-100.1127779319,-30.767540951100006,-22.766877212399997,-21.9040876656,-26.792089743600002,-68.2284550599,-23.1023832231
1632808800,-626.2028574375,-406.5393743775,-485.1578418204,-368.19726650309997,-96.59708727510001,-100.7777448639,-31.3900361244,-22.766877212399997,-21.9040876656,-27.0795331584,-66.7980079119,-23.1023832231
1632812400,-628.0254208476,-406.1733445839,-484.7954843196,-366.3580590711,-96.2644465884,-101.1577025775,-31.6773264384,-23.1023832231,-21.9040876656,-26.792089743600002,-65.7488612991,-23.3899494375
1632816000,-630.2474544576,-405.4412339631,-484.0254181479,-364.51842635910003,-95.8842698556,-101.8225876431,-32.5870159719,-23.1023832231,-21.9040876656,-27.0795331584,-64.6995860391,-23.3899494375
1632819600,-632.0690261679,-405.4412339631,-483.6630074871,-363.78245419589996,-95.5516012599,-102.2024985759,-33.20937984,-23.1023832231,-22.19169375,-27.0795331584,-64.0317984375,-23.3899494375
1632823200,-632.8241809596,-405.4412339631,-483.25527516,-363.4144425975,-95.21891964,-102.8673017751,-34.166775,-23.1023832231,-22.19169375,-27.0795331584,-63.31625391,-23.3899494375
1632826800,-634.2898503879002,-405.4412339631,-483.25527516,-364.51842635910003,-95.21891964,-103.24716592709999,-34.789024839899994,-23.1023832231,-22.19169375,-27.3669670044,-62.6006495775,-23.3899494375
1632834000,-636.8651739975,-406.1733445839,-482.5303645296,-366.3580590711,-92.4143713311,-104.2917046311,-36.7512108636,-23.1023832231,-22.19169375,-27.3669670044,-62.6006495775,-23.3899494375
1632837600,-638.3300452284,-406.5393743775,-482.1678836976,-366.72593457989996,-92.4143713311,-105.0038163516,-37.7560599375,-23.1023832231,-22.19169375,-27.0795331584,-60.167147505600006,-23.3899494375
1632841200,-639.4396034558999,-406.1733445839,-481.7600724279,-366.3580590711,-92.74716272639999,-105.33611468790001,-38.7129500775,-23.3899494375,-22.19169375,-26.792089743600002,-59.4512800311,-23.3899494375
1632844800,-640.19400816,-406.1733445839,-481.03502145510004,-365.62225701989996,-93.79299375,-106.3803960975,-40.0045831164,-23.1023832231,-22.19169375,-26.792089743600002,-59.117188076400005,-23.3899494375
1632848400,-639.7946270031,-404.7090552975,-479.53938892440004,-363.78245419589996,-94.5059865975,-106.7126404764,-41.34384975,-23.1023832231,-21.9040876656,-26.4567269991,-58.0671,-23.1023832231
1632852000,-639.7946270031,-403.61065971510004,-478.7687985951,-361.9882369776,-95.21891964,-107.4245488599,-42.6350880759,-22.766877212399997,-21.9040876656,-26.4567269991,-57.3987951516,-23.1023832231
1632855600,-639.7946270031,-402.8783109375,-477.9981314496,-360.14759422559996,-95.8842698556,-108.1363974384,-43.9739453775,-22.4792902656,-21.9040876656,-26.4567269991,-56.7304382064,-22.766877212399997
1632859200,-639.0845628975,-401.7796601871,-477.27272749440004,-358.3065261936,-96.59708727510001,-108.80073548760001,-45.93403902359999,-22.4792902656,-21.9040876656,-26.4567269991,-56.3962401975,-22.766877212399997
1632862800,-637.97495151,-400.36034304,-475.8217154496,-356.46503288160005,-96.9297149376,-109.1803338396,-47.606936183100004,-22.766877212399997,-21.9040876656,-26.1692628519,-55.7755521984,-22.766877212399997
1632866400,-636.5100101079,-398.89497354239995,-475.09610736,-354.6231142896,-96.9297149376,-109.8920348991,-49.2317244975,-22.766877212399997,-21.9040876656,-26.1692628519,-55.107068732399995,-22.766877212399997
1632870000,-635.0447792496,-398.16218672639997,-474.3704312256,-353.1492732144,-97.30984488959999,-109.8920348991,-50.90397975,-22.766877212399997,-21.9040876656,-26.1692628519,-54.7728074631,-22.766877212399997
1632873600,-633.9345631671,-397.0628789184,-473.6446870464,-351.7212301191,-97.30984488959999,-110.55623526389999,-53.8177034991,-22.766877212399997,-21.9040876656,-26.1692628519,-54.4862874375,-22.766877212399997
1632877200,-632.4688235676,-396.3299219904,-472.91887482239997,-349.8782164311,-97.30984488959999,-111.26782070040001,-56.109774395100004,-22.766877212399997,-21.9040876656,-26.1692628519,-54.1520019804,-22.766877212399997
1632880800,-630.6029181696,-394.863804,-471.8300289024,-348.40349927910006,-97.30984488959999,-111.5998734375,-59.117188076400005,-22.766877212399997,-21.6164720124,-26.1692628519,-53.8177034991,-22.766877212399997
1632884400,-629.4920375871,-394.49723197440005,-470.7410298816,-347.2972827975,-97.30984488959999,-111.5998734375,-61.2169782876,-22.766877212399997,-21.9040876656,-26.1692628519,-53.483391993599994,-22.766877212399997
1632888000,-627.2697780471,-392.6641166784,-470.01494547839997,-345.82208933190003,-97.30984488959999,-112.31137116,-65.4150149436,-22.766877212399997,-21.6164720124,-26.1692628519,-53.1490674639,-22.766877212399997
1632891600,-626.2028574375,-392.2974425856,-468.92569128959997,-344.7155156151,-96.9297149376,-112.6433829639,-68.9435889264,-22.766877212399997,-21.9040876656,-26.1692628519,-52.81472991,-22.766877212399997
1632895200,-624.3353779719,-391.56404336639997,-468.1994367744,-343.6087887975,-96.9297149376,-113.0228090775,-72.8042783751,-22.766877212399997,-21.9040876656,-26.1692628519,-52.81472991,-22.766877212399997
1632898800,-623.5793601276,-390.87641979989996,-467.836284,-342.5480319324,-96.9297149376,-113.35479297239999,-75.9487359375,-22.766877212399997,-21.9040876656,-26.1692628519,-52.1937827559,-22.766877212399997
1632902400,-623.2235604444,-390.87641979989996,-467.4731142144,-342.5480319324,-96.59708727510001,-114.0661431759,-81.5677593879,-22.766877212399997,-22.19169375,-26.4567269991,-52.1937827559,-22.766877212399997
1632906000,-622.1115767919,-390.1428887439,-467.1553266975,-342.5480319324,-96.59708727510001,-114.7774335744,-86.4694749936,-23.1023832231,-22.19169375,-26.4567269991,-52.1937827559,-23.1023832231
1632909600,-620.9994270144,-390.1428887439,-466.79212501589996,-343.28596463639997,-96.9297149376,-115.10934862709999,-92.03402235989999,-22.4792902656,-22.19169375,-26.4567269991,-51.85940799,-23.1023832231
1632913200,-620.2875639744,-390.1428887439,-466.06567061910005,-344.7155156151,-96.9297149376,-115.4412506556,-96.2644465884,-22.766877212399997,-22.19169375,-26.4567269991,-51.85940799,-23.1023832231
1632916800,-620.643504,-390.1428887439,-465.70241790389997,-346.5597200871,-96.9297149376,-116.1524254311,-103.57953310559999,-22.4792902656,-22.19169375,-26.4567269991,-51.5250201999,-23.1023832231
1632920400,-619.9316069376,-390.5096627775,-465.3391481775,-348.40349927910006,-96.59708727510001,-116.8635404016,-110.22414159360001,-22.4792902656,-22.19169375,-26.4567269991,-51.1906193856,-23.1023832231
1632924000,-619.5311349375,-390.87641979989996,-465.70241790389997,-349.8782164311,-96.9297149376,-117.90640084440001,-117.19537358790001,-22.4792902656,-22.4792902656,-26.4567269991,-51.1906193856,-23.1023832231
1632927600,-619.9316069376,-391.2431598111,-465.3391481775,-350.9840756775,-97.9750313724,-118.61736829590001,-122.7871727391,-22.4792902656,-22.19169375,-26.1692628519,-50.90397975,-23.1023832231
1632931200,-619.5311349375,-390.5096627775,-464.6125576911,-350.6154729399,-99.7327734375,-119.9917357884,-132.20902656,-22.766877212399997,-22.19169375,-26.1692628519,-50.5695547479,-23.3899494375
1632934800,-618.0625534044,-389.77609769910003,-463.88589915989996,-349.1408918775,-101.1577025775,-120.70252781190001,-140.2022350911,-22.4792902656,-22.19169375,-26.1692628519,-50.5695547479,-23.1023832231
1632938400,-615.8368783344,-388.6756224975,-462.7957837791,-347.2972827975,-102.8673017751,-121.7449145991,-148.5184535775,-22.4792902656,-21.9040876656,-25.8338759196,-49.90066567109999,-22.766877212399997
1632942000,-615.1245219696,-387.9418873071,-462.43237796309995,-345.0843905319,-103.9118872599,-122.7871727391,-156.5433474375,-22.4792902656,-21.9040876656,-25.8338759196,-49.90066567109999,-22.766877212399997
1632945600,-613.6550720679,-387.57499419510003,-462.06895513589996,-343.6087887975,-105.0038163516,-123.8293022319,-165.2204583351,-22.4792902656,-21.9040876656,-25.8338759196,-49.566201596400006,-22.766877212399997
1632949200,-611.7844444671,-386.1072516351,-461.3420584479,-342.1790400636,-105.6684,-124.5397713084,-173.5118829975,-22.4792902656,-22.19169375,-25.8338759196,-49.566201596400006,-22.766877212399997
1632952800,-610.3143367104,-385.3732782879,-460.61509371510004,-340.70290247639997,-106.04813869440001,-125.2028218224,-181.8421143024,-22.4792902656,-21.9040876656,-25.8338759196,-49.90066567109999,-22.766877212399997
1632956400,-608.4874359759,-385.0062660975,-459.8880609375,-339.22649271,-106.7126404764,-125.9131752759,-187.72002903990003,-22.766877212399997,-21.9040876656,-25.8338759196,-49.566201596400006,-22.766877212399997
1632960000,-606.9721062279,-383.9051274591,-459.1609601151,-338.11900676759996,-107.09233239,-126.95491882709999,-197.72642775,-22.766877212399997,-21.9040876656,-25.8338759196,-49.566201596400006,-22.766877212399997
1632963600,-605.50105116,-382.80383571989995,-458.4337912479,-337.0113677244,-107.4245488599,-127.6651247616,-205.4226680316,-22.4792902656,-22.4792902656,-25.8338759196,-49.2317244975,-22.766877212399997
1632967200,-604.0297066359,-382.06955617110003,-457.7520086364,-336.2728566396,-107.4245488599,-127.9965337311,-212.3150515191,-22.4792902656,-22.19169375,-25.8338759196,-49.2317244975,-22.766877212399997
1632970800,-602.9148589883999,-382.06955617110003,-458.0701812975,-335.1649624284,-107.75675230559999,-128.3752708911,-217.23466604759997,-22.4792902656,-22.19169375,-25.8338759196,-49.2317244975,-22.766877212399997
1632974400,-142.2820615959,-380.64669591,-455.56990239,-333.3643077999,-108.1363974384,-64.0317984375,-224.3044028919,-22.766877212399997,-21.9040876656,-25.8338759196,-49.2317244975,-22.4792902656
1632978000,-145.0701122304,-379.9122164796,-454.4786196156,-332.6254607439,-108.4685729751,-45.2647889904,-29.85765951,-22.766877212399997,-21.6164720124,-25.8338759196,-48.5627312271,-22.766877212399997
1632981600,-175.25391920639996,-378.81036975,-453.75101271,-74.9007120639,-108.1363974384,-44.5954868604,-24.3005126556,-22.766877212399997,-21.6164720124,-25.8338759196,-45.93403902359999,-22.766877212399997
1632985200,-172.47590517990002,-377.7083699196,-453.3871837404,-56.109774395100004,-108.1363974384,-44.5954868604,-24.3005126556,-22.766877212399997,-21.9040876656,-25.8338759196,-44.3086271424,-22.766877212399997
1632988800,-201.81007965990003,-377.3410026204,-451.93169775,-56.3962401975,-108.1363974384,-45.5994205191,-24.3005126556,-23.1023832231,-21.9040876656,-25.8338759196,-42.9698219376,-22.766877212399997
1632992400,-229.9651822524,-375.8713633116,-451.56778372440004,-57.3987951516,-107.75675230559999,-46.60323696,-24.3005126556,-23.1023832231,-21.9040876656,-25.8338759196,-41.9655812799,-22.766877212399997
1632996000,-263.5686850044,-375.5039109564,-451.56778372440004,-58.7353527516,-107.4245488599,-47.893685859899996,-24.0129767424,-23.1023832231,-22.19169375,-25.8338759196,-41.0090526279,-22.766877212399997
1632999600,-296.8488570396,-376.23879865559996,-452.29559476440005,-60.5011985271,-107.4245488599,-48.89723437439999,-24.3005126556,-23.1023832231,-22.19169375,-25.8338759196,-40.6742424816,-22.766877212399997
1633003200,-327.4516260975,-374.7689552124,-450.4759395804,-61.88498544,-107.09233239,-50.5695547479,-24.3005126556,-22.766877212399997,-22.19169375,-26.1692628519,-40.0045831164,-22.766877212399997
1633006800,-355.35993276,-374.7689552124,-450.4759395804,-64.0317984375,-107.09233239,-51.85940799,-24.6359591271,-22.766877212399997,-22.19169375,-26.1692628519,-39.6697338975,-22.766877212399997
1633010400,-381.3811072956,-374.7689552124,-449.74795842839995,-65.7488612991,-107.4245488599,-53.483391993599994,-24.6359591271,-22.766877212399997,-22.19169375,-25.8338759196,-38.7129500775,-22.766877212399997
1633014000,-404.7090552975,-374.7689552124,-449.74795842839995,-67.8947054556,-107.4245488599,-54.4862874375,-24.9234743079,-22.766877212399997,-22.19169375,-25.8338759196,-38.378050622399996,-22.766877212399997
1633017600,-425.82332995589996,-374.4014518236,-448.3373013111,-69.61099324439999,-107.4245488599,-56.3962401975,-24.9234743079,-22.766877212399997,-22.19169375,-25.8338759196,-37.7560599375,-22.4792902656
1633021200,-443.23860513510004,-372.9312681564,-447.2450042439,-70.6596662016,-107.4245488599,-58.0671,-25.2588965916,-22.4792902656,-21.9040876656,-25.8338759196,-37.4211232704,-22.4792902656
1633024800,-458.79738418709996,-372.2420258679,-446.15255407589996,-72.0894674556,-107.09233239,-59.4512800311,-25.54639104,-22.4792902656,-21.9040876656,-25.8338759196,-36.7512108636,-22.4792902656
1633028400,-473.28178944,-371.8744055271,-445.7883699975,-73.4713812759,-107.09233239,-61.2169782876,-25.54639104,-22.4792902656,-21.9040876656,-25.8338759196,-36.4162351239,-22.4792902656
1633032000,-485.9277950271,-370.7714424375,-445.0599508071,-74.9007120639,-106.3803960975,-62.6006495775,-25.8338759196,-22.4792902656,-21.9040876656,-25.54639104,-35.7941027676,-22.4792902656
1633035600,-499.0504588191,-370.0360486551001,-443.9671944375,-75.9487359375,-106.04813869440001,-64.6995860391,-25.8338759196,-22.4792902656,-21.9040876656,-25.8338759196,-35.7941027676,-22.4792902656
1633039200,-509.5324951311,-369.66832624709997,-443.23860513510004,-76.9966311639,-105.6684,-66.13038404310001,-25.8338759196,-22.4792902656,-21.9040876656,-25.8338759196,-35.4590898159,-22.4792902656
1633042800,-518.51215344,-368.19726650309997,-442.1455935975,-78.0443977431,-105.0038163516,-67.5132613884,-26.1692628519,-22.4792902656,-21.9040876656,-25.8338759196,-35.12406384,-22.4792902656
1633046400,-526.7154897084,-367.8294590391,-441.4168341831,-79.0920356751,-104.2917046311,-69.61099324439999,-26.1692628519,-22.4792902656,-21.9040876656,-25.54639104,-34.789024839899994,-22.4792902656
1633050000,-533.82992796,-366.72593457989996,-440.3235674775,-80.1395449599,-103.57953310559999,-71.7082105116,-26.4567269991,-22.4792902656,-21.9040876656,-25.54639104,-34.4539728156,-22.4792902656
1633053600,-540.8927655519,-365.9901665511,-439.5946379511,-81.1869255975,-103.24716592709999,-73.1378363376,-26.792089743600002,-22.4792902656,-21.9040876656,-25.54639104,-34.166775,-22.4792902656
1633057200,-546.5113591644,-364.8863869239,-438.91120472160003,-81.900975,-102.8673017751,-74.5195805775,-26.792089743600002,-22.766877212399997,-21.9040876656,-25.8338759196,-34.166775,-22.4792902656
1633060800,-550.9583381151,-364.51842635910003,-438.18214335839997,-82.9481392764,-102.2024985759,-76.9966311639,-27.0795331584,-22.4792902656,-21.9040876656,-25.54639104,-33.5444802399,-22.4792902656
1633064400,-554.3255272176,-363.4144425975,-437.0884237296,-83.6620411599,-101.8225876431,-78.7587102876,-27.3669670044,-22.4792902656,-21.9040876656,-25.8338759196,-33.5444802399,-22.4792902656
1633068000,-556.9284615996,-362.3563144944,-436.3591922544,-84.7089890751,-101.1577025775,-80.8536820764,-27.7022943975,-22.4792902656,-21.9040876656,-25.8338759196,-33.20937984,-22.4792902656
1633071600,-559.1716528896,-362.3563144944,-435.6298927344,-85.3751616759,-100.7777448639,-82.23417758789998,-27.9897075111,-22.4792902656,-21.9040876656,-25.8338759196,-33.20937984,-22.4792902656
1633075200,-560.6517951279,-361.6201424496,-434.53581587040003,-86.0888602224,-100.7777448639,-85.0420818876,-28.325010716399998,-22.766877212399997,-22.19169375,-25.8338759196,-32.9221405596,-22.4792902656
1633078800,-562.8938833479,-361.25203091040004,-434.9005251696,-86.80249896389999,-100.44526791,-86.4694749936,-28.6124030976,-22.766877212399997,-22.19169375,-26.1692628519,-32.5870159719,-22.766877212399997
1633082400,-563.6112112359,-361.25203091040004,-434.17108956,-87.8490609375,-100.1127779319,-88.89549426389999,-28.9476821151,-22.4792902656,-22.19169375,-26.1692628519,-32.5870159719,-22.4792902656
1633086000,-565.0904851056,-361.6201424496,-433.80634623839995,-88.89549426389999,-100.1127779319,-90.2746870896,-28.9476821151,-22.766877212399997,-22.19169375,-26.1692628519,-32.2997559591,-22.4792902656
1633089600,-566.2109544231,-361.6201424496,-434.17108956,-89.9417989431,-100.44526791,-93.0799410975,-29.5224158439,-22.766877212399997,-22.4792902656,-25.8338759196,-32.2997559591,-22.766877212399997
1633093200,-567.3312576156,-361.9882369776,-433.07680856160005,-91.36837072709999,-100.7777448639,-95.21891964,-29.85765951,-22.766877212399997,-22.4792902656,-25.8338759196,-32.0124863775,-22.766877212399997
1633096800,-568.4513946830999,-362.3563144944,-432.7120142064,-92.03402235989999,-101.49015162239999,-97.64244464309999,-30.145000857600003,-22.766877212399997,-22.19169375,-25.8338759196,-31.6773264384,-22.766877212399997
1633100400,-568.8098034591001,-362.3563144944,-431.9823744624,-93.0799410975,-102.2024985759,-99.02021916,-30.145000857600003,-22.766877212399997,-22.19169375,-25.54639104,-31.6773264384,-22.766877212399997
1633104000,-569.5713656255999,-362.3563144944,-431.6175290736,-94.12573118790002,-102.8673017751,-102.2024985759,-30.767540951100006,-22.766877212399997,-22.19169375,-25.54639104,-31.3900361244,-22.4792902656
1633107600,-570.2880598464,-361.9882369776,-430.88778726239997,-94.8386961264,-103.24716592709999,-104.2917046311,-30.767540951100006,-22.4792902656,-22.19169375,-25.54639104,-31.0548519975,-22.4792902656
1633111200,-570.6911704431,-361.25203091040004,-430.1579774064,-95.21891964,-103.9118872599,-106.7126404764,-31.0548519975,-22.4792902656,-21.9040876656,-25.2588965916,-31.0548519975,-22.4792902656
1633114800,-570.2880598464,-360.5157567984,-429.1087565271,-95.5516012599,-103.9118872599,-108.80073548760001,-31.6773264384,-22.4792902656,-22.19169375,-25.54639104,-30.767540951100006,-22.19169375
1633118400,-570.2880598464,-360.14759422559996,-428.74377717510004,-96.2644465884,-103.9118872599,-110.9357549391,-32.0124863775,-22.4792902656,-21.9040876656,-25.54639104,-30.4802203359,-22.4792902656
1633122000,-569.5713656255999,-359.04300444,-427.28368965510003,-96.2644465884,-103.9118872599,-112.6433829639,-32.2997559591,-22.4792902656,-21.9040876656,-25.2588965916,-30.4802203359,-22.19169375
1633125600,-569.5713656255999,-358.67477382239997,-427.28368965510003,-96.59708727510001,-103.9118872599,-114.7774335744,-32.5870159719,-22.4792902656,-21.9040876656,-25.2588965916,-30.145000857600003,-22.4792902656
1633129200,-568.4513946830999,-357.9382615536,-426.5535438279,-96.9297149376,-103.57953310559999,-116.1524254311,-32.9221405596,-22.766877212399997,-21.9040876656,-25.2588965916,-30.145000857600003,-22.19169375
1633132800,-568.0929688959,-357.5699799023999,-425.82332995589996,-96.9297149376,-103.24716592709999,-118.2381930975,-33.5444802399,-22.4792902656,-21.9040876656,-25.2588965916,-29.85765951,-22.19169375
1633136400,-567.3312576156,-356.8333655664,-425.4581975031,-97.30984488959999,-102.8673017751,-119.6600123775,-34.166775,-22.766877212399997,-21.9040876656,-25.2588965916,-29.85765951,-22.4792902656
1633140000,-565.8524223159,-356.8333655664,-424.3626980775,-97.30984488959999,-102.8673017751,-121.3658797431,-34.4539728156,-22.4792902656,-21.9040876656,-25.2588965916,-29.5224158439,-22.19169375
1633143600,-565.0904851056,-356.0966831856,-423.6322800711,-97.64244464309999,-102.5349066876,-122.0765561436,-34.789024839899994,-22.4792902656,-21.9040876656,-25.2588965916,-29.5224158439,-22.19169375
1633147200,-564.0146782704,-354.9915320304001,-422.5365254775,-97.64244464309999,-102.2024985759,-123.4977295296,-35.4590898159,-22.4792902656,-21.9040876656,-25.2588965916,-29.235053763899998,-22.4792902656
1633150800,-562.8938833479,-354.2546795376,-422.1712399239,-97.64244464309999,-101.8225876431,-124.8713030775,-36.08124636,-22.4792902656,-21.9040876656,-25.2588965916,-29.235053763899998,-22.4792902656
1633154400,-561.7729223004,-354.2546795376,-421.8059373591,-97.9750313724,-101.8225876431,-126.2446530876,-36.7512108636,-22.4792902656,-21.9040876656,-25.2588965916,-29.235053763899998,-22.4792902656
1633158000,-561.7729223004,-353.1492732144,-420.7099275975,-97.9750313724,-101.49015162239999,-126.95491882709999,-37.4211232704,-22.766877212399997,-22.19169375,-25.2588965916,-29.235053763899998,-22.4792902656
1633161600,-560.6517951279,-353.517759,-420.34455698790003,-97.9750313724,-101.1577025775,-128.3752708911,-38.0431381431,-22.4792902656,-22.19169375,-25.2588965916,-29.235053763899998,-22.4792902656
1633165200,-560.2929993471,-353.1492732144,-420.02484375,-98.35511454360001,-100.7777448639,-129.4167103671,-39.0478365084,-22.766877212399997,-22.19169375,-25.54639104,-28.9476821151,-22.4792902656
1633168800,-559.88933376,-354.6231142896,-420.34455698790003,-99.02021916,-101.1577025775,-130.4580211959,-39.6697338975,-22.766877212399997,-22.19169375,-25.8338759196,-28.9476821151,-22.4792902656
1633172400,-559.88933376,-354.2546795376,-420.02484375,-99.4002555504,-101.1577025775,-130.78932039,-40.3394193111,-22.766877212399997,-22.19169375,-25.8338759196,-28.9476821151,-22.766877212399997
1633176000,-560.2929993471,-354.6231142896,-420.02484375,-100.44526791,-101.49015162239999,-132.20902656,-41.34384975,-22.766877212399997,-22.4792902656,-25.8338759196,-28.9476821151,-22.766877212399997
1633179600,-560.6517951279,-355.35993276,-419.6594412444,-101.49015162239999,-102.2024985759,-133.24999238040002,-42.30034119,-23.1023832231,-22.4792902656,-25.8338759196,-28.9476821151,-22.766877212399997
1633183200,-559.88933376,-355.35993276,-418.9285851996,-102.2024985759,-103.24716592709999,-134.29082955360002,-42.9698219376,-23.1023832231,-22.4792902656,-25.54639104,-28.9476821151,-22.766877212399997
