"start","end","humidity"
1599620400,1599624000,97.3
1599624000,1599627600,97.5
1599627600,1599631200,97.6
1599631200,1599634800,95.95
1599634800,1599638400,78.9
1599638400,1599642000,67
1599642000,1599645600,57.05
1599645600,1599649200,53.75
1599649200,1599652800,52.1
1599652800,1599656400,51.65
1599656400,1599660000,46.85
1599660000,1599663600,47.65
1599663600,1599667200,52.7
1599667200,1599670800,57.35
1599670800,1599674400,61.95
1599674400,1599678000,73.75
1599678000,1599681600,80.75
1599681600,1599685200,86.35
1599685200,1599688800,88.05
1599688800,1599692400,89.5
1599692400,1599696000,89.05
1599696000,1599699600,90.25
1599699600,1599703200,92.35
1599703200,1599706800,92.25
1599706800,1599710400,92.9
1599710400,1599714000,91.95
1599714000,1599717600,92.35
1599717600,1599721200,89.7
1599721200,1599724800,79.8
1599724800,1599728400,65.35
1599728400,1599732000,63.95
1599732000,1599735600,64
1599735600,1599739200,58.25
1599739200,1599742800,56.55
1599742800,1599746400,58.8
1599746400,1599750000,61.15
1599750000,1599753600,66.25
1599753600,1599757200,68.55
1599757200,1599760800,70.85
1599760800,1599764400,76.9
1599764400,1599768000,82.35
1599768000,1599771600,84.85
1599771600,1599775200,88.55
1599775200,1599778800,89.65
1599778800,1599782400,91.35
1599782400,1599786000,92.8
1599786000,1599789600,92.95
1599789600,1599793200,94.2
1599793200,1599796800,94.2
1599796800,1599800400,93.7
1599800400,1599804000,93.5
1599804000,1599807600,89.65
1599807600,1599811200,79.5
1599811200,1599814800,76.3
1599814800,1599818400,70.75
1599818400,1599822000,65.25
1599822000,1599825600,61.1
1599825600,1599829200,58.6
1599829200,1599832800,59
1599832800,1599836400,59.35
1599836400,1599840000,59.9
1599840000,1599843600,60.7
1599843600,1599847200,64.2
1599847200,1599850800,78.55
1599850800,1599854400,85
1599854400,1599858000,86.45
1599858000,1599861600,89.65
1599861600,1599865200,91.2
1599865200,1599868800,91.55
1599868800,1599872400,91.45
1599872400,1599876000,90.6
1599876000,1599879600,90.6
1599879600,1599883200,89.7
1599883200,1599886800,88.3
1599886800,1599890400,88.1
1599890400,1599894000,85.35
1599894000,1599897600,77.7
1599897600,1599901200,73.7
1599901200,1599904800,69.75
1599904800,1599908400,65.05
1599908400,1599912000,59
1599912000,1599915600,56.25
1599915600,1599919200,54
1599919200,1599922800,53
1599922800,1599926400,56.4
1599926400,1599930000,60.6
1599930000,1599933600,65.7
1599933600,1599937200,78.15
1599937200,1599940800,85.65
1599940800,1599944400,85.8
1599944400,1599948000,85.3
1599948000,1599951600,90.3
1599951600,1599955200,90.85
1599955200,1599958800,91.15
1599958800,1599962400,91.95
1599962400,1599966000,92.4
1599966000,1599969600,92.65
1599969600,1599973200,90.3
1599973200,1599976800,86.4
1599976800,1599980400,83.35
1599980400,1599984000,75.25
1599984000,1599987600,67.45
1599987600,1599991200,64.2
1599991200,1599994800,61.45
1599994800,1599998400,59.7
1599998400,1600002000,57.4
1600002000,1600005600,53.55
1600005600,1600009200,50.95
1600009200,1600012800,53.55
1600012800,1600016400,54.5
1600016400,1600020000,64.55
1600020000,1600023600,79.25
1600023600,1600027200,83.8
1600027200,1600030800,84.85
1600030800,1600034400,84.45
1600034400,1600038000,84.85
1600038000,1600041600,86.15
1600041600,1600045200,87.6
1600045200,1600048800,88.4
1600048800,1600052400,87
1600052400,1600056000,86.2
1600056000,1600059600,86.25
1600059600,1600063200,87.5
1600063200,1600066800,83.35
1600066800,1600070400,76.75
1600070400,1600074000,74.4
1600074000,1600077600,71.7
1600077600,1600081200,68.2
1600081200,1600084800,65.15
1600084800,1600088400,61.8
1600088400,1600092000,57.95
1600092000,1600095600,58.05
1600095600,1600099200,59.25
1600099200,1600102800,59.9
1600102800,1600106400,67.15
1600106400,1600110000,81.45
1600110000,1600113600,87.8
1600113600,1600117200,87.3
1600117200,1600120800,88.15
1600120800,1600124400,88.85
1600124400,1600128000,90.35
1600128000,1600131600,91.75
1600131600,1600135200,92.8
1600135200,1600138800,93.25
1600138800,1600142400,94.15
1600142400,1600146000,92.4
1600146000,1600149600,92.6
1600149600,1600153200,88.85
1600153200,1600156800,77.2
1600156800,1600160400,72.65
1600160400,1600164000,70.45
1600164000,1600167600,63.9
1600167600,1600171200,57.2
1600171200,1600174800,55.35
1600174800,1600178400,51.9
1600178400,1600182000,50.8
1600182000,1600185600,53.55
1600185600,1600189200,61.6
1600189200,1600192800,71.3
1600192800,1600196400,80.05
1600196400,1600200000,84.9
1600200000,1600203600,87.15
1600203600,1600207200,88
1600207200,1600210800,89.6
1600210800,1600214400,90.5
1600214400,1600218000,91.95
1600218000,1600221600,91.9
1600221600,1600225200,89.05
1600225200,1600228800,91.1
1600228800,1600232400,90.4
1600232400,1600236000,92.3
1600236000,1600239600,91.6
1600239600,1600243200,77.1
1600243200,1600246800,65.5
1600246800,1600250400,60.75
1600250400,1600254000,57.75
1600254000,1600257600,55.35
1600257600,1600261200,53.7
1600261200,1600264800,49.5
1600264800,1600268400,48.05
1600268400,1600272000,49.75
1600272000,1600275600,52
1600275600,1600279200,65.55
1600279200,1600282800,78.65
1600282800,1600286400,78.85
1600286400,1600290000,80.25
1600290000,1600293600,80.95
1600293600,1600297200,83.45
1600297200,1600300800,83.45
1600300800,1600304400,84.85
1600304400,1600308000,86.15
1600308000,1600311600,86.25
1600311600,1600315200,92.25
1600315200,1600318800,94.15
1600318800,1600322400,94.3
1600322400,1600326000,88.1
1600326000,1600329600,74.95
1600329600,1600333200,66.95
1600333200,1600336800,62.5
1600336800,1600340400,57.55
1600340400,1600344000,54.3
1600344000,1600347600,51.05
1600347600,1600351200,50
1600351200,1600354800,47.55
1600354800,1600358400,49.5
1600358400,1600362000,52.8
1600362000,1600365600,60.05
1600365600,1600369200,75.05
1600369200,1600372800,81.65
1600372800,1600376400,82.55
1600376400,1600380000,84
1600380000,1600383600,84.45
1600383600,1600387200,85.45
1600387200,1600390800,90
1600390800,1600394400,89.35
1600394400,1600398000,91.35
1600398000,1600401600,92.85
1600401600,1600405200,93.4
1600405200,1600408800,94.35
1600408800,1600412400,93.05
1600412400,1600416000,78.85
1600416000,1600419600,73.3
1600419600,1600423200,71.8
1600423200,1600426800,68.85
1600426800,1600430400,66.95
1600430400,1600434000,62.45
1600434000,1600437600,60.3
1600437600,1600441200,60.85
1600441200,1600444800,60.7
1600444800,1600448400,63.25
1600448400,1600452000,69.65
1600452000,1600455600,76.2
1600455600,1600459200,83.5
1600459200,1600462800,89.2
1600462800,1600466400,92.05
1600466400,1600470000,93.3
1600470000,1600473600,93.9
1600473600,1600477200,93.75
1600477200,1600480800,93.4
1600480800,1600484400,92.95
1600484400,1600488000,95.75
1600488000,1600491600,95.1
1600491600,1600495200,96
1600495200,1600498800,94.05
1600498800,1600502400,84.1
1600502400,1600506000,76.75
1600506000,1600509600,69.55
1600509600,1600513200,65.75
1600513200,1600516800,62.9
1600516800,1600520400,62.35
1600520400,1600524000,59.1
1600524000,1600527600,60.2
1600527600,1600531200,67
1600531200,1600534800,69.45
1600534800,1600538400,72.95
1600538400,1600542000,79.85
1600542000,1600545600,86.9
1600545600,1600549200,90.45
1600549200,1600552800,92.8
1600552800,1600556400,94.05
1600556400,1600560000,94.85
1600560000,1600563600,95.15
1600563600,1600567200,95
1600567200,1600570800,95.65
1600570800,1600574400,96.6
1600574400,1600578000,96.75
1600578000,1600581600,97.35
1600581600,1600585200,97.5
1600585200,1600588800,88.7
1600588800,1600592400,81.1
1600592400,1600596000,85.9
1600596000,1600599600,74.4
1600599600,1600603200,71.45
1600603200,1600606800,63.4
1600606800,1600610400,62.45
1600610400,1600614000,68.35
1600614000,1600617600,71.55
1600617600,1600621200,77.7
1600621200,1600624800,82.15
1600624800,1600628400,75.75
1600628400,1600632000,86.05
1600632000,1600635600,92.85
1600635600,1600639200,93.4
1600639200,1600642800,94.45
1600642800,1600646400,95.3
1600646400,1600650000,95.95
1600650000,1600653600,96.35
1600653600,1600657200,94.75
1600657200,1600660800,95.35
1600660800,1600664400,95.95
1600664400,1600668000,96.8
1600668000,1600671600,96.6
1600671600,1600675200,90.4
1600675200,1600678800,81.15
1600678800,1600682400,75.7
1600682400,1600686000,71.2
1600686000,1600689600,65.6
1600689600,1600693200,63.2
1600693200,1600696800,61.6
1600696800,1600700400,71
1600700400,1600704000,72.45
1600704000,1600707600,76.3
1600707600,1600711200,79.7
1600711200,1600714800,85.9
1600714800,1600718400,89.25
1600718400,1600722000,85.35
1600722000,1600725600,90.3
1600725600,1600729200,93.4
1600729200,1600732800,94.65
1600732800,1600736400,96.2
1600736400,1600740000,96.05
1600740000,1600743600,96.75
1600743600,1600747200,97.45
1600747200,1600750800,97.25
1600750800,1600754400,97.45
1600754400,1600758000,97.25
1600758000,1600761600,88.5
1600761600,1600765200,83
1600765200,1600768800,81.15
1600768800,1600772400,73.15
1600772400,1600776000,67.35
1600776000,1600779600,70.3
1600779600,1600783200,65
1600783200,1600786800,79.8
1600786800,1600790400,84.8
1600790400,1600794000,90.7
1600794000,1600797600,93.9
1600797600,1600801200,94.9
1600801200,1600804800,94
1600804800,1600808400,94.15
1600808400,1600812000,94.65
1600812000,1600815600,96.15
1600815600,1600819200,97.3
1600819200,1600822800,97.7
1600822800,1600826400,97.8
1600826400,1600830000,97.9
1600830000,1600833600,97.85
1600833600,1600837200,98.25
1600837200,1600840800,98.55
1600840800,1600844400,98.55
1600844400,1600848000,98.1
1600848000,1600851600,92.35
1600851600,1600855200,70.7
1600855200,1600858800,63.25
1600858800,1600862400,61.7
1600862400,1600866000,61.8
1600866000,1600869600,62.3
1600869600,1600873200,63.15
1600873200,1600876800,61.7
1600876800,1600880400,65.75
1600880400,1600884000,69.5
1600884000,1600887600,74.1
1600887600,1600891200,79.15
1600891200,1600894800,81.5
1600894800,1600898400,79.35
1600898400,1600902000,82.3
1600902000,1600905600,83.5
1600905600,1600909200,85.85
1600909200,1600912800,87.4
1600912800,1600916400,87.75
1600916400,1600920000,90.5
1600920000,1600923600,93.4
1600923600,1600927200,94.1
1600927200,1600930800,94
1600930800,1600934400,74.8
1600934400,1600938000,66.8
1600938000,1600941600,65.9
1600941600,1600945200,61.25
1600945200,1600948800,62.8
1600948800,1600952400,59.8
1600952400,1600956000,57.05
1600956000,1600959600,57.75
1600959600,1600963200,62.35
1600963200,1600966800,70.15
1600966800,1600970400,75.1
1600970400,1600974000,78.75
1600974000,1600977600,80.85
1600977600,1600981200,85.55
1600981200,1600984800,90.05
1600984800,1600988400,93.4
1600988400,1600992000,95.65
1600992000,1600995600,96.65
1600995600,1600999200,97.25
1600999200,1601002800,97.35
1601002800,1601006400,93.4
1601006400,1601010000,88.55
1601010000,1601013600,78.4
1601013600,1601017200,74.1
1601017200,1601020800,68.75
1601020800,1601024400,61.1
1601024400,1601028000,57.2
1601028000,1601031600,54.4
1601031600,1601035200,51.1
1601035200,1601038800,47.6
1601038800,1601042400,54.05
1601042400,1601046000,58.3
1601046000,1601049600,50.55
1601049600,1601053200,49.15
1601053200,1601056800,53.1
1601056800,1601060400,71.8
1601060400,1601064000,89.35
1601064000,1601067600,91.2
1601067600,1601071200,80.2
1601071200,1601074800,67
1601074800,1601078400,75.35
1601078400,1601082000,65.05
1601082000,1601085600,62.9
1601085600,1601089200,77.75
1601089200,1601092800,85.05
1601092800,1601096400,91.05
1601096400,1601100000,93.45
1601100000,1601103600,93.95
1601103600,1601107200,87.1
1601107200,1601110800,63.8
1601110800,1601114400,56.05
1601114400,1601118000,41.05
1601118000,1601121600,37.85
1601121600,1601125200,36.15
1601125200,1601128800,35.95
1601128800,1601132400,32.65
1601132400,1601136000,31.65
1601136000,1601139600,32.65
1601139600,1601143200,49.35
1601143200,1601146800,72.55
1601146800,1601150400,79.6
1601150400,1601154000,80.05
1601154000,1601157600,77.65
1601157600,1601161200,75.5
1601161200,1601164800,66.2
1601164800,1601168400,62.2
1601168400,1601172000,65.7
1601172000,1601175600,75.55
1601175600,1601179200,84.95
1601179200,1601182800,89.1
1601182800,1601186400,86.75
1601186400,1601190000,90.65
1601190000,1601193600,81.05
1601193600,1601197200,72.85
1601197200,1601200800,73.2
1601200800,1601204400,74.4
1601204400,1601208000,72.9
1601208000,1601211600,72.45
1601211600,1601215200,73.25
1601215200,1601218800,76.2
1601218800,1601222400,84.35
1601222400,1601226000,87.9
1601226000,1601229600,92.85
1601229600,1601233200,94.95
1601233200,1601236800,96.35
1601236800,1601240400,96.85
1601240400,1601244000,96.85
1601244000,1601247600,96.5
1601247600,1601251200,95.05
1601251200,1601254800,93.6
1601254800,1601258400,92.1
1601258400,1601262000,92.75
1601262000,1601265600,93.4
1601265600,1601269200,94.55
1601269200,1601272800,94.65
1601272800,1601276400,94.4
1601276400,1601280000,86.95
1601280000,1601283600,75.1
1601283600,1601287200,64.1
1601287200,1601290800,56.65
1601290800,1601294400,51.95
1601294400,1601298000,50.85
1601298000,1601301600,48.85
1601301600,1601305200,55.35
1601305200,1601308800,64.85
1601308800,1601312400,85.15
1601312400,1601316000,89.2
1601316000,1601319600,92.5
1601319600,1601323200,93.35
1601323200,1601326800,94.7
1601326800,1601330400,95.1
1601330400,1601334000,95.6
1601334000,1601337600,96.25
1601337600,1601341200,96.75
1601341200,1601344800,97.05
1601344800,1601348400,97.25
1601348400,1601352000,97.65
1601352000,1601355600,97.6
1601355600,1601359200,97.9
1601359200,1601362800,99.15
1601362800,1601366400,95.4
1601366400,1601370000,78.15
1601370000,1601373600,69.4
1601373600,1601377200,63.9
1601377200,1601380800,60.7
1601380800,1601384400,59.15
1601384400,1601388000,55.35
1601388000,1601391600,57.7
1601391600,1601395200,59.4
1601395200,1601398800,66.5
1601398800,1601402400,80.5
1601402400,1601406000,88.1
1601406000,1601409600,92.05
1601409600,1601413200,94.1
1601413200,1601416800,94.35
1601416800,1601420400,94.8
1601420400,1601424000,95.7
1601424000,1601427600,95.55
1601427600,1601431200,95.65
1601431200,1601434800,95.9
1601434800,1601438400,97.7
1601438400,1601442000,97.7
1601442000,1601445600,97.15
1601445600,1601449200,97.4
1601449200,1601452800,92.65
1601452800,1601456400,79.3
1601456400,1601460000,73.2
1601460000,1601463600,66.7
1601463600,1601467200,60.25
1601467200,1601470800,59.4
1601470800,1601474400,56.15
1601474400,1601478000,61.4
1601478000,1601481600,72.3
1601481600,1601485200,75.5
1601485200,1601488800,82.25
1601488800,1601492400,89.4
1601492400,1601496000,93.5
1601496000,1601499600,94.55
1601499600,1601503200,95.3
1601503200,1601506800,95.5
1601506800,1601510400,96.5
1601510400,1601514000,94.8
1601514000,1601517600,92.85
1601517600,1601521200,93.05
1601521200,1601524800,94.65
1601524800,1601528400,97.2
1601528400,1601532000,97.35
1601532000,1601535600,97.6
1601535600,1601539200,87.6
1601539200,1601542800,73.35
1601542800,1601546400,66.75
1601546400,1601550000,63.65
1601550000,1601553600,61.8
1601553600,1601557200,59.85
1601557200,1601560800,60.6
1601560800,1601564400,59.65
1601564400,1601568000,62.2
1601568000,1601571600,64.45
1601571600,1601575200,70.3
1601575200,1601578800,74.9
1601578800,1601582400,73.3
1601582400,1601586000,76.15
1601586000,1601589600,79.6
1601589600,1601593200,86.15
1601593200,1601596800,88.15
1601596800,1601600400,91.35
1601600400,1601604000,94.25
1601604000,1601607600,95.4
1601607600,1601611200,96.25
1601611200,1601614800,96.55
1601614800,1601618400,96.6
1601618400,1601622000,93.1
1601622000,1601625600,82.25
1601625600,1601629200,74.05
1601629200,1601632800,71.55
1601632800,1601636400,69.9
1601636400,1601640000,77.9
1601640000,1601643600,79.15
1601643600,1601647200,81.3
1601647200,1601650800,80.5
1601650800,1601654400,79.7
1601654400,1601658000,80.5
1601658000,1601661600,83.9
1601661600,1601665200,85.35
1601665200,1601668800,73.6
1601668800,1601672400,68.3
1601672400,1601676000,72.45
1601676000,1601679600,73.7
1601679600,1601683200,71.9
1601683200,1601686800,72.1
1601686800,1601690400,75.15
1601690400,1601694000,68.4
1601694000,1601697600,73.5
1601697600,1601701200,72.6
1601701200,1601704800,70.1
1601704800,1601708400,78.65
1601708400,1601712000,92.9
1601712000,1601715600,95.7
1601715600,1601719200,94.15
1601719200,1601722800,80.45
1601722800,1601726400,74.45
1601726400,1601730000,74.95
1601730000,1601733600,72.9
1601733600,1601737200,84.35
1601737200,1601740800,80.45
1601740800,1601744400,73.15
1601744400,1601748000,68.95
1601748000,1601751600,73.35
1601751600,1601755200,82.25
1601755200,1601758800,87.2
1601758800,1601762400,84.4
1601762400,1601766000,77.35
1601766000,1601769600,73.25
1601769600,1601773200,72.35
1601773200,1601776800,70.9
1601776800,1601780400,71.7
1601780400,1601784000,72.9
1601784000,1601787600,70.25
1601787600,1601791200,73.2
1601791200,1601794800,68.2
1601794800,1601798400,64.1
1601798400,1601802000,59.35
1601802000,1601805600,58.05
1601805600,1601809200,62.1
1601809200,1601812800,59.9
1601812800,1601816400,60.1
1601816400,1601820000,64.15
1601820000,1601823600,72.8
1601823600,1601827200,72.9
1601827200,1601830800,82.15
1601830800,1601834400,89.15
1601834400,1601838000,91.8
1601838000,1601841600,92.7
1601841600,1601845200,86.5
1601845200,1601848800,80.9
1601848800,1601852400,92.75
1601852400,1601856000,95.9
1601856000,1601859600,96.55
1601859600,1601863200,96.85
1601863200,1601866800,96.65
1601866800,1601870400,92.85
1601870400,1601874000,92.75
1601874000,1601877600,93.4
1601877600,1601881200,91.25
1601881200,1601884800,77.45
1601884800,1601888400,67.05
1601888400,1601892000,59.9
1601892000,1601895600,57.7
1601895600,1601899200,54.9
1601899200,1601902800,53.05
1601902800,1601906400,51.8
1601906400,1601910000,56.2
1601910000,1601913600,56.75
1601913600,1601917200,58.35
1601917200,1601920800,69.3
1601920800,1601924400,82.35
1601924400,1601928000,75.8
1601928000,1601931600,81.15
1601931600,1601935200,80.85
1601935200,1601938800,86.5
1601938800,1601942400,90.95
1601942400,1601946000,93.85
1601946000,1601949600,94.35
1601949600,1601953200,95.1
1601953200,1601956800,95.55
1601956800,1601960400,95.95
1601960400,1601964000,96.2
1601964000,1601967600,97.7
1601967600,1601971200,92.5
1601971200,1601974800,68.35
1601974800,1601978400,62.7
1601978400,1601982000,57.55
1601982000,1601985600,53.75
1601985600,1601989200,52.8
1601989200,1601992800,59.3
1601992800,1601996400,61.15
1601996400,1602000000,59.85
1602000000,1602003600,65.25
1602003600,1602007200,70.75
1602007200,1602010800,78.25
1602010800,1602014400,79.15
1602014400,1602018000,76
1602018000,1602021600,74.35
1602021600,1602025200,74.6
