"start","end","wind"
1599796800,1599800400,1.08
1599800400,1599804000,1.08
1599804000,1599807600,3.24
1599807600,1599811200,3.78
1599811200,1599814800,3.24
1599814800,1599818400,6.48
1599818400,1599822000,6.3
1599822000,1599825600,3.24
1599825600,1599829200,4.14
1599829200,1599832800,4.5
1599832800,1599836400,4.5
1599836400,1599840000,7.02
1599840000,1599843600,6.66
1599843600,1599847200,0
1599847200,1599850800,0
1599850800,1599854400,0
1599854400,1599858000,0
1599858000,1599861600,0
1599861600,1599865200,2.34
1599865200,1599868800,2.7
1599868800,1599872400,3.6
1599872400,1599876000,3.96
1599876000,1599879600,3.78
1599879600,1599883200,1.8
1599883200,1599886800,4.14
1599886800,1599890400,2.16
1599890400,1599894000,3.42
1599894000,1599897600,11.16
1599897600,1599901200,10.8
1599901200,1599904800,9.54
1599904800,1599908400,10.26
1599908400,1599912000,8.1
1599912000,1599915600,4.68
1599915600,1599919200,3.06
1599919200,1599922800,5.04
1599922800,1599926400,4.5
1599926400,1599930000,5.76
1599930000,1599933600,0.9
1599933600,1599937200,0
1599937200,1599940800,1.8
1599940800,1599944400,2.34
1599944400,1599948000,0.72
1599948000,1599951600,2.34
1599951600,1599955200,2.7
1599955200,1599958800,0.9
1599958800,1599962400,1.26
1599962400,1599966000,1.26
1599966000,1599969600,1.08
1599969600,1599973200,2.7
1599973200,1599976800,4.14
1599976800,1599980400,2.7
1599980400,1599984000,10.26
1599984000,1599987600,10.62
1599987600,1599991200,9.54
1599991200,1599994800,9
1599994800,1599998400,8.82
1599998400,1600002000,7.92
1600002000,1600005600,9.9
1600005600,1600009200,8.46
1600009200,1600012800,7.56
1600012800,1600016400,2.7
1600016400,1600020000,1.44
1600020000,1600023600,0
1600023600,1600027200,2.34
1600027200,1600030800,1.44
1600030800,1600034400,4.14
1600034400,1600038000,2.34
1600038000,1600041600,0.18
1600041600,1600045200,0
1600045200,1600048800,3.96
1600048800,1600052400,3.24
1600052400,1600056000,4.86
1600056000,1600059600,5.04
1600059600,1600063200,4.5
1600063200,1600066800,5.58
1600066800,1600070400,8.64
1600070400,1600074000,9.36
1600074000,1600077600,5.22
1600077600,1600081200,3.78
1600081200,1600084800,6.66
1600084800,1600088400,6.84
1600088400,1600092000,9.9
1600092000,1600095600,8.1
1600095600,1600099200,9.9
1600099200,1600102800,4.14
1600102800,1600106400,0
1600106400,1600110000,0
1600110000,1600113600,2.7
1600113600,1600117200,4.32
1600117200,1600120800,3.78
1600120800,1600124400,3.78
1600124400,1600128000,0.18
1600128000,1600131600,1.98
1600131600,1600135200,1.44
1600135200,1600138800,0
1600138800,1600142400,1.26
1600142400,1600146000,3.6
1600146000,1600149600,0.9
1600149600,1600153200,3.96
1600153200,1600156800,10.26
1600156800,1600160400,8.46
1600160400,1600164000,10.98
1600164000,1600167600,5.76
1600167600,1600171200,2.34
1600171200,1600174800,7.38
1600174800,1600178400,1.98
1600178400,1600182000,3.6
1600182000,1600185600,9.36
1600185600,1600189200,2.52
1600189200,1600192800,0
1600192800,1600196400,0
1600196400,1600200000,0
1600200000,1600203600,2.16
1600203600,1600207200,0
1600207200,1600210800,0
1600210800,1600214400,1.44
1600214400,1600218000,1.62
1600218000,1600221600,5.94
1600221600,1600225200,3.6
1600225200,1600228800,2.88
1600228800,1600232400,0
1600232400,1600236000,0
1600236000,1600239600,2.16
1600239600,1600243200,6.48
1600243200,1600246800,9.36
1600246800,1600250400,10.8
1600250400,1600254000,9.36
1600254000,1600257600,7.2
1600257600,1600261200,6.48
1600261200,1600264800,5.94
1600264800,1600268400,5.4
1600268400,1600272000,5.04
1600272000,1600275600,1.26
1600275600,1600279200,0
1600279200,1600282800,3.06
1600282800,1600286400,2.88
1600286400,1600290000,3.6
1600290000,1600293600,3.42
1600293600,1600297200,2.7
1600297200,1600300800,2.88
1600300800,1600304400,1.26
1600304400,1600308000,2.7
1600308000,1600311600,1.44
1600311600,1600315200,0
1600315200,1600318800,0
1600318800,1600322400,0
1600322400,1600326000,2.7
1600326000,1600329600,5.4
1600329600,1600333200,10.08
1600333200,1600336800,6.84
1600336800,1600340400,10.62
1600340400,1600344000,8.82
1600344000,1600347600,7.38
1600347600,1600351200,14.04
1600351200,1600354800,12.06
1600354800,1600358400,8.46
1600358400,1600362000,6.66
1600362000,1600365600,0.54
1600365600,1600369200,0.36
1600369200,1600372800,0.9
1600372800,1600376400,3.42
1600376400,1600380000,3.42
1600380000,1600383600,3.24
1600383600,1600387200,3.42
1600387200,1600390800,3.6
1600390800,1600394400,2.88
1600394400,1600398000,1.62
1600398000,1600401600,4.14
1600401600,1600405200,3.42
1600405200,1600408800,0
1600408800,1600412400,4.32
1600412400,1600416000,8.82
1600416000,1600419600,8.1
1600419600,1600423200,2.88
1600423200,1600426800,3.06
1600426800,1600430400,4.32
1600430400,1600434000,6.84
1600434000,1600437600,7.74
1600437600,1600441200,5.58
1600441200,1600444800,5.58
1600444800,1600448400,5.58
1600448400,1600452000,4.32
1600452000,1600455600,1.08
1600455600,1600459200,0.72
1600459200,1600462800,0
1600462800,1600466400,0
1600466400,1600470000,0
1600470000,1600473600,2.52
1600473600,1600477200,0.54
1600477200,1600480800,0
1600480800,1600484400,0
1600484400,1600488000,1.8
1600488000,1600491600,0
1600491600,1600495200,0
1600495200,1600498800,2.16
1600498800,1600502400,2.7
1600502400,1600506000,1.8
1600506000,1600509600,0.72
1600509600,1600513200,3.96
1600513200,1600516800,3.96
1600516800,1600520400,4.14
1600520400,1600524000,3.78
1600524000,1600527600,4.14
1600527600,1600531200,7.2
1600531200,1600534800,7.38
1600534800,1600538400,0
1600538400,1600542000,0
1600542000,1600545600,1.98
1600545600,1600549200,0
1600549200,1600552800,0.54
1600552800,1600556400,0.54
1600556400,1600560000,1.08
1600560000,1600563600,0.36
1600563600,1600567200,0
1600567200,1600570800,0
1600570800,1600574400,0
1600574400,1600578000,0
1600578000,1600581600,0
1600581600,1600585200,0
1600585200,1600588800,0.9
1600588800,1600592400,4.14
1600592400,1600596000,7.2
1600596000,1600599600,6.12
1600599600,1600603200,4.68
1600603200,1600606800,3.78
1600606800,1600610400,6.12
1600610400,1600614000,7.38
1600614000,1600617600,5.04
1600617600,1600621200,5.94
1600621200,1600624800,6.84
1600624800,1600628400,2.7
1600628400,1600632000,4.68
1600632000,1600635600,3.96
1600635600,1600639200,2.7
1600639200,1600642800,0
1600642800,1600646400,0.9
1600646400,1600650000,1.98
1600650000,1600653600,2.7
1600653600,1600657200,1.08
1600657200,1600660800,0
1600660800,1600664400,0
1600664400,1600668000,0
1600668000,1600671600,3.06
1600671600,1600675200,2.7
1600675200,1600678800,4.68
1600678800,1600682400,5.04
1600682400,1600686000,6.3
1600686000,1600689600,3.24
1600689600,1600693200,5.22
1600693200,1600696800,5.58
1600696800,1600700400,8.46
1600700400,1600704000,11.88
1600704000,1600707600,7.2
1600707600,1600711200,3.06
1600711200,1600714800,1.08
1600714800,1600718400,3.06
1600718400,1600722000,0
1600722000,1600725600,0
1600725600,1600729200,1.44
1600729200,1600732800,0
1600732800,1600736400,0.36
1600736400,1600740000,0
1600740000,1600743600,0
1600743600,1600747200,0.54
1600747200,1600750800,0
1600750800,1600754400,0.36
1600754400,1600758000,3.24
1600758000,1600761600,5.4
1600761600,1600765200,3.42
1600765200,1600768800,2.34
1600768800,1600772400,3.42
1600772400,1600776000,3.78
1600776000,1600779600,3.06
1600779600,1600783200,4.14
1600783200,1600786800,9.18
1600786800,1600790400,7.02
1600790400,1600794000,3.42
1600794000,1600797600,1.26
1600797600,1600801200,3.78
1600801200,1600804800,1.44
1600804800,1600808400,2.34
1600808400,1600812000,0
1600812000,1600815600,1.44
1600815600,1600819200,0.36
1600819200,1600822800,0
1600822800,1600826400,0
1600826400,1600830000,0
1600830000,1600833600,0
1600833600,1600837200,0
1600837200,1600840800,0
1600840800,1600844400,0
1600844400,1600848000,0
1600848000,1600851600,2.34
1600851600,1600855200,8.1
1600855200,1600858800,11.88
1600858800,1600862400,10.44
1600862400,1600866000,7.56
1600866000,1600869600,8.64
1600869600,1600873200,11.88
1600873200,1600876800,10.08
1600876800,1600880400,7.2
1600880400,1600884000,5.58
1600884000,1600887600,4.5
1600887600,1600891200,2.88
1600891200,1600894800,3.6
1600894800,1600898400,4.86
1600898400,1600902000,2.88
1600902000,1600905600,2.88
1600905600,1600909200,2.16
1600909200,1600912800,3.78
1600912800,1600916400,0
1600916400,1600920000,0
1600920000,1600923600,0
1600923600,1600927200,0
1600927200,1600930800,0
1600930800,1600934400,2.88
1600934400,1600938000,9.18
1600938000,1600941600,10.26
1600941600,1600945200,11.16
1600945200,1600948800,5.76
1600948800,1600952400,12.96
1600952400,1600956000,9.54
1600956000,1600959600,7.2
1600959600,1600963200,5.58
1600963200,1600966800,1.08
1600966800,1600970400,2.16
1600970400,1600974000,2.34
1600974000,1600977600,2.16
1600977600,1600981200,0
1600981200,1600984800,0
1600984800,1600988400,0.18
1600988400,1600992000,3.42
1600992000,1600995600,4.68
1600995600,1600999200,3.42
1600999200,1601002800,6.84
1601002800,1601006400,2.52
1601006400,1601010000,8.1
1601010000,1601013600,7.92
1601013600,1601017200,7.2
1601017200,1601020800,16.74
1601020800,1601024400,13.5
1601024400,1601028000,10.8
1601028000,1601031600,17.1
1601031600,1601035200,22.32
1601035200,1601038800,16.2
1601038800,1601042400,14.94
1601042400,1601046000,14.04
1601046000,1601049600,14.22
1601049600,1601053200,16.74
1601053200,1601056800,12.42
1601056800,1601060400,5.94
1601060400,1601064000,1.26
1601064000,1601067600,4.32
1601067600,1601071200,16.2
1601071200,1601074800,24.84
1601074800,1601078400,18.9
1601078400,1601082000,15.12
1601082000,1601085600,15.66
1601085600,1601089200,19.98
1601089200,1601092800,0.72
1601092800,1601096400,1.08
1601096400,1601100000,3.06
1601100000,1601103600,2.52
1601103600,1601107200,2.52
1601107200,1601110800,2.16
1601110800,1601114400,6.84
1601114400,1601118000,17.64
1601118000,1601121600,18.18
1601121600,1601125200,16.92
1601125200,1601128800,11.52
1601128800,1601132400,18
1601132400,1601136000,16.74
1601136000,1601139600,6.3
1601139600,1601143200,0
1601143200,1601146800,0
1601146800,1601150400,1.44
1601150400,1601154000,2.52
1601154000,1601157600,0.54
1601157600,1601161200,4.68
1601161200,1601164800,10.08
1601164800,1601168400,7.74
1601168400,1601172000,4.32
1601172000,1601175600,0.18
1601175600,1601179200,0
1601179200,1601182800,2.52
1601182800,1601186400,0.36
1601186400,1601190000,0.54
1601190000,1601193600,1.98
1601193600,1601197200,2.88
1601197200,1601200800,3.78
1601200800,1601204400,2.7
1601204400,1601208000,3.06
1601208000,1601211600,3.24
1601211600,1601215200,2.7
1601215200,1601218800,0.72
1601218800,1601222400,2.7
1601222400,1601226000,0.9
1601226000,1601229600,2.16
1601229600,1601233200,5.4
1601233200,1601236800,7.74
1601236800,1601240400,13.5
1601240400,1601244000,15.3
1601244000,1601247600,14.76
1601247600,1601251200,12.78
1601251200,1601254800,9.72
1601254800,1601258400,6.48
1601258400,1601262000,4.5
1601262000,1601265600,3.96
1601265600,1601269200,3.06
1601269200,1601272800,1.26
1601272800,1601276400,2.7
1601276400,1601280000,1.08
1601280000,1601283600,2.16
1601283600,1601287200,6.12
1601287200,1601290800,6.3
1601290800,1601294400,2.34
1601294400,1601298000,6.12
1601298000,1601301600,3.06
1601301600,1601305200,2.34
1601305200,1601308800,11.52
1601308800,1601312400,3.96
1601312400,1601316000,1.08
1601316000,1601319600,0.36
1601319600,1601323200,0.72
1601323200,1601326800,0
1601326800,1601330400,0
1601330400,1601334000,0
1601334000,1601337600,0
1601337600,1601341200,0
1601341200,1601344800,0
1601344800,1601348400,0
1601348400,1601352000,0
1601352000,1601355600,0
1601355600,1601359200,0
1601359200,1601362800,0
1601362800,1601366400,1.62
1601366400,1601370000,7.02
1601370000,1601373600,7.02
1601373600,1601377200,2.88
1601377200,1601380800,2.34
1601380800,1601384400,2.7
1601384400,1601388000,3.24
1601388000,1601391600,2.7
1601391600,1601395200,3.24
1601395200,1601398800,1.98
1601398800,1601402400,0.9
1601402400,1601406000,0.36
1601406000,1601409600,0
1601409600,1601413200,0
1601413200,1601416800,0
1601416800,1601420400,0
1601420400,1601424000,2.88
1601424000,1601427600,1.26
1601427600,1601431200,0
1601431200,1601434800,0
1601434800,1601438400,0
1601438400,1601442000,1.8
1601442000,1601445600,2.34
1601445600,1601449200,1.62
1601449200,1601452800,1.98
1601452800,1601456400,3.96
1601456400,1601460000,4.5
1601460000,1601463600,5.22
1601463600,1601467200,4.5
1601467200,1601470800,1.44
1601470800,1601474400,1.26
1601474400,1601478000,3.96
1601478000,1601481600,4.32
1601481600,1601485200,1.44
1601485200,1601488800,0
1601488800,1601492400,1.26
1601492400,1601496000,0.72
1601496000,1601499600,0.9
1601499600,1601503200,0
1601503200,1601506800,0
1601506800,1601510400,1.44
1601510400,1601514000,0.72
1601514000,1601517600,0
1601517600,1601521200,0
1601521200,1601524800,0
1601524800,1601528400,0
1601528400,1601532000,0
1601532000,1601535600,0
1601535600,1601539200,1.26
1601539200,1601542800,2.7
1601542800,1601546400,4.68
1601546400,1601550000,10.62
1601550000,1601553600,8.64
1601553600,1601557200,11.16
1601557200,1601560800,8.82
1601560800,1601564400,3.6
1601564400,1601568000,7.38
1601568000,1601571600,4.14
1601571600,1601575200,1.8
1601575200,1601578800,4.86
1601578800,1601582400,3.96
1601582400,1601586000,5.4
1601586000,1601589600,3.06
1601589600,1601593200,1.08
1601593200,1601596800,2.16
1601596800,1601600400,0
1601600400,1601604000,1.62
1601604000,1601607600,1.8
1601607600,1601611200,2.52
1601611200,1601614800,0.36
1601614800,1601618400,1.98
1601618400,1601622000,6.66
1601622000,1601625600,4.68
1601625600,1601629200,4.32
1601629200,1601632800,4.5
1601632800,1601636400,5.4
1601636400,1601640000,6.3
1601640000,1601643600,5.58
1601643600,1601647200,5.58
1601647200,1601650800,5.94
1601650800,1601654400,4.86
1601654400,1601658000,1.26
1601658000,1601661600,1.08
1601661600,1601665200,4.32
1601665200,1601668800,8.1
1601668800,1601672400,5.22
1601672400,1601676000,7.2
1601676000,1601679600,7.56
1601679600,1601683200,5.94
1601683200,1601686800,7.38
1601686800,1601690400,4.32
1601690400,1601694000,8.1
1601694000,1601697600,4.14
1601697600,1601701200,8.64
1601701200,1601704800,6.12
1601704800,1601708400,5.4
1601708400,1601712000,5.04
1601712000,1601715600,1.98
1601715600,1601719200,6.3
1601719200,1601722800,14.58
1601722800,1601726400,17.46
1601726400,1601730000,14.58
1601730000,1601733600,6.3
1601733600,1601737200,4.14
1601737200,1601740800,5.94
1601740800,1601744400,4.5
1601744400,1601748000,5.22
1601748000,1601751600,2.34
1601751600,1601755200,2.16
1601755200,1601758800,0
1601758800,1601762400,2.88
1601762400,1601766000,2.52
1601766000,1601769600,8.28
1601769600,1601773200,8.1
1601773200,1601776800,3.96
1601776800,1601780400,7.56
1601780400,1601784000,7.74
1601784000,1601787600,5.04
1601787600,1601791200,2.52
1601791200,1601794800,7.74
1601794800,1601798400,11.16
1601798400,1601802000,8.1
1601802000,1601805600,7.92
1601805600,1601809200,8.46
1601809200,1601812800,9
1601812800,1601816400,6.48
1601816400,1601820000,6.48
1601820000,1601823600,2.34
1601823600,1601827200,0
1601827200,1601830800,1.62
1601830800,1601834400,1.44
1601834400,1601838000,2.88
1601838000,1601841600,3.78
1601841600,1601845200,5.94
1601845200,1601848800,1.98
1601848800,1601852400,4.5
1601852400,1601856000,3.78
1601856000,1601859600,0.9
1601859600,1601863200,2.7
1601863200,1601866800,6.3
1601866800,1601870400,3.78
1601870400,1601874000,1.8
1601874000,1601877600,3.06
1601877600,1601881200,2.34
1601881200,1601884800,6.48
1601884800,1601888400,7.38
1601888400,1601892000,15.3
1601892000,1601895600,17.64
1601895600,1601899200,17.28
1601899200,1601902800,16.2
1601902800,1601906400,12.24
1601906400,1601910000,8.1
1601910000,1601913600,2.88
1601913600,1601917200,4.68
1601917200,1601920800,1.98
1601920800,1601924400,3.42
1601924400,1601928000,3.78
1601928000,1601931600,3.42
1601931600,1601935200,0.72
1601935200,1601938800,0
1601938800,1601942400,0
1601942400,1601946000,0
1601946000,1601949600,0
1601949600,1601953200,0
1601953200,1601956800,0
1601956800,1601960400,0
1601960400,1601964000,0
1601964000,1601967600,0
1601967600,1601971200,6.12
1601971200,1601974800,5.94
1601974800,1601978400,11.88
1601978400,1601982000,13.5
1601982000,1601985600,14.04
1601985600,1601989200,16.38
1601989200,1601992800,7.38
1601992800,1601996400,11.88
1601996400,1602000000,10.62
1602000000,1602003600,6.12
1602003600,1602007200,3.06
1602007200,1602010800,0
1602010800,1602014400,7.92
1602014400,1602018000,4.32
1602018000,1602021600,1.8
1602021600,1602025200,1.62
1602025200,1602028800,1.26
1602028800,1602032400,6.48
1602032400,1602036000,6.12
1602036000,1602039600,3.78
1602039600,1602043200,3.96
1602043200,1602046800,5.76
1602046800,1602050400,3.24
1602050400,1602054000,3.42
1602054000,1602057600,3.96
1602057600,1602061200,7.02
1602061200,1602064800,10.62
1602064800,1602068400,14.4
1602068400,1602072000,13.32
1602072000,1602075600,12.42
1602075600,1602079200,10.8
1602079200,1602082800,6.48
1602082800,1602086400,5.22
1602086400,1602090000,0
1602090000,1602093600,0
1602093600,1602097200,0
1602097200,1602100800,0
1602100800,1602104400,0.72
1602104400,1602108000,1.44
1602108000,1602111600,2.7
1602111600,1602115200,3.24
1602115200,1602118800,0
1602118800,1602122400,0.9
1602122400,1602126000,2.34
1602126000,1602129600,2.7
1602129600,1602133200,0.54
1602133200,1602136800,1.26
1602136800,1602140400,3.42
1602140400,1602144000,4.14
1602144000,1602147600,1.8
1602147600,1602151200,3.78
1602151200,1602154800,5.04
1602154800,1602158400,3.24
1602158400,1602162000,0.54
1602162000,1602165600,4.32
1602165600,1602169200,0.36
1602169200,1602172800,2.52
1602172800,1602176400,1.62
1602176400,1602180000,0.36
1602180000,1602183600,0
1602183600,1602187200,0
1602187200,1602190800,0
1602190800,1602194400,0
1602194400,1602198000,0
1602198000,1602201600,0
1602201600,1602205200,0
1602205200,1602208800,0
1602208800,1602212400,0
1602212400,1602216000,0
1602216000,1602219600,0
1602219600,1602223200,0
1602223200,1602226800,0
1602226800,1602230400,0
1602230400,1602234000,3.6
1602234000,1602237600,2.88
1602237600,1602241200,3.06
1602241200,1602244800,3.06
1602244800,1602248400,3.78
1602248400,1602252000,1.98
1602252000,1602255600,2.88
1602255600,1602259200,3.42
1602259200,1602262800,1.8
1602262800,1602266400,0
1602266400,1602270000,0
1602270000,1602273600,1.44
1602273600,1602277200,0
1602277200,1602280800,1.26
1602280800,1602284400,0.18
1602284400,1602288000,1.62
1602288000,1602291600,0.18
1602291600,1602295200,1.62
1602295200,1602298800,1.98
1602298800,1602302400,0.54
1602302400,1602306000,0
1602306000,1602309600,0
1602309600,1602313200,1.26
1602313200,1602316800,0
1602316800,1602320400,0.54
1602320400,1602324000,2.7
1602324000,1602327600,5.04
1602327600,1602331200,3.78
1602331200,1602334800,6.12
1602334800,1602338400,6.12
1602338400,1602342000,7.56
1602342000,1602345600,7.02
1602345600,1602349200,4.14
1602349200,1602352800,1.98
1602352800,1602356400,0
1602356400,1602360000,1.44
1602360000,1602363600,0
1602363600,1602367200,0
1602367200,1602370800,0
1602370800,1602374400,0
1602374400,1602378000,0
1602378000,1602381600,0
1602381600,1602385200,0.18
1602385200,1602388800,0.54
1602388800,1602392400,0
1602392400,1602396000,9.18
1602396000,1602399600,9.72
1602399600,1602403200,9.18
1602403200,1602406800,7.38
1602406800,1602410400,8.82
1602410400,1602414000,9.18
1602414000,1602417600,7.2
1602417600,1602421200,6.84
1602421200,1602424800,2.34
1602424800,1602428400,0.72
1602428400,1602432000,3.24
1602432000,1602435600,9.36
1602435600,1602439200,9
1602439200,1602442800,10.44
1602442800,1602446400,9.18
1602446400,1602450000,12.6
1602450000,1602453600,10.62
1602453600,1602457200,9.9
1602457200,1602460800,9.72
1602460800,1602464400,9.9
1602464400,1602468000,10.26
1602468000,1602471600,8.82
1602471600,1602475200,9.54
1602475200,1602478800,10.62
1602478800,1602482400,12.6
1602482400,1602486000,14.76
1602486000,1602489600,11.88
1602489600,1602493200,13.86
1602493200,1602496800,12.24
1602496800,1602500400,11.52
1602500400,1602504000,11.16
1602504000,1602507600,7.92
1602507600,1602511200,8.82
1602511200,1602514800,9.54
1602514800,1602518400,9.36
1602518400,1602522000,5.94
1602522000,1602525600,2.16
1602525600,1602529200,1.26
1602529200,1602532800,2.88
1602532800,1602536400,5.22
1602536400,1602540000,4.68
1602540000,1602543600,5.94
1602543600,1602547200,4.32
1602547200,1602550800,5.22
1602550800,1602554400,1.44
1602554400,1602558000,3.24
1602558000,1602561600,2.16
1602561600,1602565200,2.88
1602565200,1602568800,0
1602568800,1602572400,2.88
1602572400,1602576000,2.88
1602576000,1602579600,4.14
1602579600,1602583200,0.18
1602583200,1602586800,5.22
1602586800,1602590400,3.78
1602590400,1602594000,6.48
1602594000,1602597600,6.12
1602597600,1602601200,3.78
1602601200,1602604800,1.26
1602604800,1602608400,0
1602608400,1602612000,0
1602612000,1602615600,0.72
1602615600,1602619200,1.62
1602619200,1602622800,3.96
1602622800,1602626400,0
1602626400,1602630000,0
1602630000,1602633600,0
1602633600,1602637200,0
1602637200,1602640800,0
1602640800,1602644400,0
1602644400,1602648000,0
1602648000,1602651600,0
1602651600,1602655200,0
1602655200,1602658800,0
1602658800,1602662400,0
1602662400,1602666000,0
1602666000,1602669600,0.9
1602669600,1602673200,2.52
1602673200,1602676800,3.42
1602676800,1602680400,8.64
1602680400,1602684000,7.38
1602684000,1602687600,6.12
1602687600,1602691200,0.72
1602691200,1602694800,1.8
1602694800,1602698400,1.98
1602698400,1602702000,1.98
1602702000,1602705600,1.44
1602705600,1602709200,2.7
1602709200,1602712800,2.88
1602712800,1602716400,3.42
1602716400,1602720000,6.66
1602720000,1602723600,5.58
1602723600,1602727200,7.2
1602727200,1602730800,9.72
1602730800,1602734400,4.5
1602734400,1602738000,2.16
1602738000,1602741600,3.06
1602741600,1602745200,1.08
1602745200,1602748800,4.14
1602748800,1602752400,12.96
1602752400,1602756000,18.54
1602756000,1602759600,21.24
1602759600,1602763200,13.86
1602763200,1602766800,16.56
1602766800,1602770400,12.42
1602770400,1602774000,4.86
1602774000,1602777600,1.08
1602777600,1602781200,0
1602781200,1602784800,0.9
1602784800,1602788400,0
1602788400,1602792000,1.8
1602792000,1602795600,0
1602795600,1602799200,0
1602799200,1602802800,0
1602802800,1602806400,6.66
1602806400,1602810000,6.48
1602810000,1602813600,5.76
1602813600,1602817200,1.8
1602817200,1602820800,0.72
1602820800,1602824400,1.44
1602824400,1602828000,5.58
1602828000,1602831600,7.02
1602831600,1602835200,6.48
1602835200,1602838800,11.52
1602838800,1602842400,11.34
1602842400,1602846000,8.46
1602846000,1602849600,6.3
1602849600,1602853200,10.26
1602853200,1602856800,9.9
1602856800,1602860400,7.74
1602860400,1602864000,6.3
1602864000,1602867600,0.54
1602867600,1602871200,0
1602871200,1602874800,1.44
1602874800,1602878400,0.36
1602878400,1602882000,2.52
1602882000,1602885600,2.7
1602885600,1602889200,2.52
1602889200,1602892800,0.9
1602892800,1602896400,0
1602896400,1602900000,0.18
1602900000,1602903600,1.08
1602903600,1602907200,0.72
1602907200,1602910800,1.26
1602910800,1602914400,0.18
1602914400,1602918000,1.62
1602918000,1602921600,1.8
1602921600,1602925200,0
1602925200,1602928800,2.34
1602928800,1602932400,1.26
1602932400,1602936000,3.96
1602936000,1602939600,7.2
1602939600,1602943200,7.56
1602943200,1602946800,7.2
1602946800,1602950400,4.68
1602950400,1602954000,0
1602954000,1602957600,0
1602957600,1602961200,0
1602961200,1602964800,0
1602964800,1602968400,0
1602968400,1602972000,0.9
1602972000,1602975600,1.62
1602975600,1602979200,1.08
1602979200,1602982800,0
1602982800,1602986400,1.26
1602986400,1602990000,0.36
1602990000,1602993600,0
1602993600,1602997200,0
1602997200,1603000800,0
1603000800,1603004400,3.96
1603004400,1603008000,7.2
1603008000,1603011600,5.4
1603011600,1603015200,5.76
1603015200,1603018800,2.7
1603018800,1603022400,7.74
1603022400,1603026000,6.66
1603026000,1603029600,3.96
1603029600,1603033200,2.88
1603033200,1603036800,3.96
1603036800,1603040400,0
1603040400,1603044000,0
1603044000,1603047600,0
1603047600,1603051200,2.52
1603051200,1603054800,1.08
1603054800,1603058400,1.26
1603058400,1603062000,0
1603062000,1603065600,0
1603065600,1603069200,0
1603069200,1603072800,0.36
1603072800,1603076400,0
1603076400,1603080000,0
1603080000,1603083600,0
1603083600,1603087200,0
1603087200,1603090800,0.72
1603090800,1603094400,2.34
1603094400,1603098000,3.06
1603098000,1603101600,3.06
1603101600,1603105200,3.42
1603105200,1603108800,2.88
1603108800,1603112400,0
1603112400,1603116000,3.24
1603116000,1603119600,0
1603119600,1603123200,0
1603123200,1603126800,0.54
1603126800,1603130400,0
1603130400,1603134000,0
1603134000,1603137600,0
1603137600,1603141200,0
1603141200,1603144800,0.54
1603144800,1603148400,0.9
1603148400,1603152000,1.08
1603152000,1603155600,0
1603155600,1603159200,0
1603159200,1603162800,0
1603162800,1603166400,1.62
1603166400,1603170000,2.88
1603170000,1603173600,0.54
1603173600,1603177200,2.34
1603177200,1603180800,0.18
1603180800,1603184400,0
1603184400,1603188000,0.9
1603188000,1603191600,1.26
1603191600,1603195200,4.14
1603195200,1603198800,1.62
1603198800,1603202400,4.32
1603202400,1603206000,5.76
1603206000,1603209600,4.32
1603209600,1603213200,0
1603213200,1603216800,0
1603216800,1603220400,0
1603220400,1603224000,0
1603224000,1603227600,0
1603227600,1603231200,0
1603231200,1603234800,0
1603234800,1603238400,0
1603238400,1603242000,0
1603242000,1603245600,2.34
1603245600,1603249200,2.16
1603249200,1603252800,0
1603252800,1603256400,1.44
1603256400,1603260000,2.7
1603260000,1603263600,2.7
1603263600,1603267200,0.54
1603267200,1603270800,1.08
1603270800,1603274400,2.16
1603274400,1603278000,3.24
1603278000,1603281600,2.34
1603281600,1603285200,3.06
1603285200,1603288800,4.5
1603288800,1603292400,4.86
1603292400,1603296000,4.32
1603296000,1603299600,2.16
1603299600,1603303200,0.72
1603303200,1603306800,1.08
1603306800,1603310400,0
1603310400,1603314000,1.44
1603314000,1603317600,3.06
1603317600,1603321200,4.14
1603321200,1603324800,1.08
1603324800,1603328400,3.06
1603328400,1603332000,0
1603332000,1603335600,1.62
1603335600,1603339200,1.44
1603339200,1603342800,2.34
1603342800,1603346400,2.88
1603346400,1603350000,4.32
1603350000,1603353600,2.16
1603353600,1603357200,3.06
1603357200,1603360800,5.04
1603360800,1603364400,5.04
1603364400,1603368000,5.58
1603368000,1603371600,5.58
1603371600,1603375200,6.3
1603375200,1603378800,4.86
1603378800,1603382400,4.86
1603382400,1603386000,2.34
1603386000,1603389600,0
1603389600,1603393200,0
1603393200,1603396800,0
1603396800,1603400400,0
1603400400,1603404000,0
1603404000,1603407600,0
1603407600,1603411200,0.9
1603411200,1603414800,3.06
1603414800,1603418400,2.7
1603418400,1603422000,1.98
1603422000,1603425600,1.62
1603425600,1603429200,0
1603429200,1603432800,3.06
1603432800,1603436400,3.24
1603436400,1603440000,3.24
1603440000,1603443600,2.7
1603443600,1603447200,3.24
1603447200,1603450800,3.6
1603450800,1603454400,2.52
1603454400,1603458000,1.62
1603458000,1603461600,1.98
1603461600,1603465200,4.86
1603465200,1603468800,2.88
1603468800,1603472400,0.18
1603472400,1603476000,1.98
1603476000,1603479600,2.7
1603479600,1603483200,4.5
1603483200,1603486800,1.98
1603486800,1603490400,1.98
1603490400,1603494000,0
1603494000,1603497600,3.06
1603497600,1603501200,7.02
1603501200,1603504800,7.02
