"start","end","temperature"
1599436800,1599440400,16.595
1599440400,1599444000,16.485
1599444000,1599447600,16.01
1599447600,1599451200,15.355
1599451200,1599454800,15.11
1599454800,1599458400,15.64
1599458400,1599462000,18.705
1599462000,1599465600,22.925
1599465600,1599469200,25.07
1599469200,1599472800,25.74
1599472800,1599476400,26.79
1599476400,1599480000,27.755
1599480000,1599483600,28.255
1599483600,1599487200,28.84
1599487200,1599490800,28.36
1599490800,1599494400,27.17
1599494400,1599498000,25.835
1599498000,1599501600,24.01
1599501600,1599505200,22.815
1599505200,1599508800,21.2
1599508800,1599512400,19.635
1599512400,1599516000,18.725
1599516000,1599519600,19.555
1599519600,1599523200,20.48
1599523200,1599526800,19.72
1599526800,1599530400,19.56
1599530400,1599534000,19.375
1599534000,1599537600,18.37
1599537600,1599541200,18.74
1599541200,1599544800,18.795
1599544800,1599548400,20.2
1599548400,1599552000,21.8
1599552000,1599555600,22.78
1599555600,1599559200,24.35
1599559200,1599562800,25.62
1599562800,1599566400,25.98
1599566400,1599570000,26.84
1599570000,1599573600,27.38
1599573600,1599577200,27.015
1599577200,1599580800,26.565
1599580800,1599584400,24.97
1599584400,1599588000,23.685
1599588000,1599591600,21.29
1599591600,1599595200,18.93
1599595200,1599598800,17.995
1599598800,1599602400,17.55
1599602400,1599606000,16.8
1599606000,1599609600,16.555
1599609600,1599613200,15.9
1599613200,1599616800,15.75
1599616800,1599620400,15.405
1599620400,1599624000,15.3
1599624000,1599627600,14.985
1599627600,1599631200,14.915
1599631200,1599634800,17.175
1599634800,1599638400,20.775
1599638400,1599642000,23.18
1599642000,1599645600,24.955
1599645600,1599649200,26.385
1599649200,1599652800,27.29
1599652800,1599656400,27.905
1599656400,1599660000,28.575
1599660000,1599663600,29.52
1599663600,1599667200,28.505
1599667200,1599670800,27.12
1599670800,1599674400,25.045
1599674400,1599678000,22.1
1599678000,1599681600,20.035
1599681600,1599685200,18.565
1599685200,1599688800,18.22
1599688800,1599692400,17.895
1599692400,1599696000,17.85
1599696000,1599699600,17.39
1599699600,1599703200,16.805
1599703200,1599706800,16.895
1599706800,1599710400,16.865
1599710400,1599714000,17.06
1599714000,1599717600,17.21
1599717600,1599721200,18.675
1599721200,1599724800,21.765
1599724800,1599728400,25.525
1599728400,1599732000,26.375
1599732000,1599735600,26.665
1599735600,1599739200,27.865
1599739200,1599742800,28.125
1599742800,1599746400,27.885
1599746400,1599750000,27.76
1599750000,1599753600,26.13
1599753600,1599757200,25.955
1599757200,1599760800,24.825
1599760800,1599764400,23.34
1599764400,1599768000,21.715
1599768000,1599771600,21.145
1599771600,1599775200,20.66
1599775200,1599778800,20.23
1599778800,1599782400,19.225
1599782400,1599786000,19.055
1599786000,1599789600,18.685
1599789600,1599793200,18.495
1599793200,1599796800,18.615
1599796800,1599800400,18.765
1599800400,1599804000,18.885
1599804000,1599807600,20.405
1599807600,1599811200,23.105
1599811200,1599814800,24.59
1599814800,1599818400,26.025
1599818400,1599822000,26.895
1599822000,1599825600,27.66
1599825600,1599829200,28.15
1599829200,1599832800,28.575
1599832800,1599836400,28.385
1599836400,1599840000,28.12
1599840000,1599843600,26.165
1599843600,1599847200,24.205
1599847200,1599850800,21.145
1599850800,1599854400,18.99
1599854400,1599858000,18.005
1599858000,1599861600,17.4
1599861600,1599865200,17.045
1599865200,1599868800,16.845
1599868800,1599872400,16.845
1599872400,1599876000,16.945
1599876000,1599879600,16.885
1599879600,1599883200,17.295
1599883200,1599886800,17.485
1599886800,1599890400,17.685
1599890400,1599894000,19.35
1599894000,1599897600,22.345
1599897600,1599901200,24.35
1599901200,1599904800,25.565
1599904800,1599908400,26.59
1599908400,1599912000,27.535
1599912000,1599915600,28.36
1599915600,1599919200,28.965
1599919200,1599922800,29.48
1599922800,1599926400,28.98
1599926400,1599930000,27.835
1599930000,1599933600,25.305
1599933600,1599937200,21.995
1599937200,1599940800,19.33
1599940800,1599944400,19.38
1599944400,1599948000,18.805
1599948000,1599951600,17.7
1599951600,1599955200,17.67
1599955200,1599958800,17.385
1599958800,1599962400,16.88
1599962400,1599966000,16.715
1599966000,1599969600,16.495
1599969600,1599973200,17.06
1599973200,1599976800,17.905
1599976800,1599980400,19.555
1599980400,1599984000,22.715
1599984000,1599987600,24.855
1599987600,1599991200,26.25
1599991200,1599994800,27.325
1599994800,1599998400,28.55
1599998400,1600002000,29.26
1600002000,1600005600,29.78
1600005600,1600009200,29.155
1600009200,1600012800,28.4
1600012800,1600016400,27.605
1600016400,1600020000,25.635
1600020000,1600023600,21.31
1600023600,1600027200,19.375
1600027200,1600030800,18.91
1600030800,1600034400,18.88
1600034400,1600038000,18.515
1600038000,1600041600,17.815
1600041600,1600045200,17.1
1600045200,1600048800,16.775
1600048800,1600052400,17.175
1600052400,1600056000,17.21
1600056000,1600059600,17.12
1600059600,1600063200,17
1600063200,1600066800,19.04
1600066800,1600070400,22.33
1600070400,1600074000,24.475
1600074000,1600077600,26.195
1600077600,1600081200,27.42
1600081200,1600084800,28.285
1600084800,1600088400,28.325
1600088400,1600092000,28.73
1600092000,1600095600,28.565
1600095600,1600099200,28.09
1600099200,1600102800,27.21
1600102800,1600106400,25.295
1600106400,1600110000,21.455
1600110000,1600113600,19.43
1600113600,1600117200,19.545
1600117200,1600120800,19.205
1600120800,1600124400,18.955
1600124400,1600128000,18.46
1600128000,1600131600,17.895
1600131600,1600135200,17.785
1600135200,1600138800,17.37
1600138800,1600142400,17
1600142400,1600146000,17.54
1600146000,1600149600,17.455
1600149600,1600153200,19.075
1600153200,1600156800,22.11
1600156800,1600160400,24.19
1600160400,1600164000,25.595
1600164000,1600167600,27.025
1600167600,1600171200,27.885
1600171200,1600174800,28.52
1600174800,1600178400,28.91
1600178400,1600182000,29.615
1600182000,1600185600,29.145
1600185600,1600189200,26.515
1600189200,1600192800,24.805
1600192800,1600196400,22.225
1600196400,1600200000,20.31
1600200000,1600203600,19.1
1600203600,1600207200,18.515
1600207200,1600210800,17.745
1600210800,1600214400,17.275
1600214400,1600218000,16.9
1600218000,1600221600,17.115
1600221600,1600225200,17.77
1600225200,1600228800,17.1
1600228800,1600232400,17.21
1600232400,1600236000,16.44
1600236000,1600239600,18.26
1600239600,1600243200,22.01
1600243200,1600246800,24.725
1600246800,1600250400,26.58
1600250400,1600254000,27.645
1600254000,1600257600,28.6
1600257600,1600261200,29.165
1600261200,1600264800,29.71
1600264800,1600268400,29.8
1600268400,1600272000,29.48
1600272000,1600275600,28.715
1600275600,1600279200,26.3
1600279200,1600282800,21.69
1600282800,1600286400,21.01
1600286400,1600290000,20.33
1600290000,1600293600,19.91
1600293600,1600297200,19.07
1600297200,1600300800,18.84
1600300800,1600304400,18.42
1600304400,1600308000,17.975
1600308000,1600311600,17.34
1600311600,1600315200,15.525
1600315200,1600318800,15.695
1600318800,1600322400,15.57
1600322400,1600326000,18.705
1600326000,1600329600,22.415
1600329600,1600333200,24.72
1600333200,1600336800,26.435
1600336800,1600340400,27.725
1600340400,1600344000,28.75
1600344000,1600347600,29.51
1600347600,1600351200,29.295
1600351200,1600354800,29.325
1600354800,1600358400,28.745
1600358400,1600362000,27.85
1600362000,1600365600,25.635
1600365600,1600369200,22.09
1600369200,1600372800,20.33
1600372800,1600376400,19.81
1600376400,1600380000,19.24
1600380000,1600383600,18.93
1600383600,1600387200,18.65
1600387200,1600390800,17.72
1600390800,1600394400,17.98
1600394400,1600398000,17.6
1600398000,1600401600,17.25
1600401600,1600405200,17.445
1600405200,1600408800,17.115
1600408800,1600412400,18.56
1600412400,1600416000,21.835
1600416000,1600419600,23.695
1600419600,1600423200,25.005
1600423200,1600426800,25.935
1600426800,1600430400,26.31
1600430400,1600434000,26.94
1600434000,1600437600,26.665
1600437600,1600441200,26.545
1600441200,1600444800,26.41
1600444800,1600448400,25.43
1600448400,1600452000,23.145
1600452000,1600455600,21.175
1600455600,1600459200,19.115
1600459200,1600462800,17.265
1600462800,1600466400,16.52
1600466400,1600470000,16.135
1600470000,1600473600,15.87
1600473600,1600477200,15.81
1600477200,1600480800,15.65
1600480800,1600484400,14.44
1600484400,1600488000,15.085
1600488000,1600491600,15.055
1600491600,1600495200,14.86
1600495200,1600498800,16.775
1600498800,1600502400,19.72
1600502400,1600506000,22.005
1600506000,1600509600,23.775
1600509600,1600513200,24.72
1600513200,1600516800,25.195
1600516800,1600520400,25.45
1600520400,1600524000,26.455
1600524000,1600527600,26.51
1600527600,1600531200,24.775
1600531200,1600534800,23.825
1600534800,1600538400,22.465
1600538400,1600542000,19.875
1600542000,1600545600,17.58
1600545600,1600549200,16.72
1600549200,1600552800,16.51
1600552800,1600556400,16.3
1600556400,1600560000,16.15
1600560000,1600563600,15.91
1600563600,1600567200,15.3
1600567200,1600570800,14.69
1600570800,1600574400,14.52
1600574400,1600578000,14.365
1600578000,1600581600,14.24
1600581600,1600585200,16.22
1600585200,1600588800,19.49
1600588800,1600592400,21.025
1600592400,1600596000,20.335
1600596000,1600599600,22.955
1600599600,1600603200,24.465
1600603200,1600606800,25.85
1600606800,1600610400,26.25
1600610400,1600614000,25.615
1600614000,1600617600,24.33
1600617600,1600621200,23.31
1600621200,1600624800,22.545
1600624800,1600628400,21.3
1600628400,1600632000,19.38
1600632000,1600635600,18.555
1600635600,1600639200,18.61
1600639200,1600642800,18.305
1600642800,1600646400,17.895
1600646400,1600650000,17.23
1600650000,1600653600,16.92
1600653600,1600657200,16.7
1600657200,1600660800,15.64
1600660800,1600664400,15.005
1600664400,1600668000,14.775
1600668000,1600671600,16.285
1600671600,1600675200,18.975
1600675200,1600678800,21.845
1600678800,1600682400,23.545
1600682400,1600686000,24.49
1600686000,1600689600,25.54
1600689600,1600693200,26.255
1600693200,1600696800,26.57
1600696800,1600700400,24.91
1600700400,1600704000,25.055
1600704000,1600707600,23.895
1600707600,1600711200,22.08
1600711200,1600714800,20.2
1600714800,1600718400,19.38
1600718400,1600722000,19.535
1600722000,1600725600,18.015
1600725600,1600729200,17.36
1600729200,1600732800,17.03
1600732800,1600736400,17.28
1600736400,1600740000,16.61
1600740000,1600743600,15.855
1600743600,1600747200,16.575
1600747200,1600750800,16.505
1600750800,1600754400,16.19
1600754400,1600758000,16.965
1600758000,1600761600,19.77
1600761600,1600765200,21.305
1600765200,1600768800,22.455
1600768800,1600772400,24.395
1600772400,1600776000,25.19
1600776000,1600779600,24.55
1600779600,1600783200,25.73
1600783200,1600786800,23.495
1600786800,1600790400,20.83
1600790400,1600794000,20.16
1600794000,1600797600,19.475
1600797600,1600801200,18.96
1600801200,1600804800,18.815
1600804800,1600808400,18.405
1600808400,1600812000,17.64
1600812000,1600815600,16.575
1600815600,1600819200,16.415
1600819200,1600822800,16.495
1600822800,1600826400,16.42
1600826400,1600830000,16.3
1600830000,1600833600,15.615
1600833600,1600837200,15.275
1600837200,1600840800,15.97
1600840800,1600844400,17.145
1600844400,1600848000,18.06
1600848000,1600851600,20.205
1600851600,1600855200,23.29
1600855200,1600858800,24.53
1600858800,1600862400,24.705
1600862400,1600866000,24.47
1600866000,1600869600,24.135
1600869600,1600873200,23.765
1600873200,1600876800,23.715
1600876800,1600880400,22.18
1600880400,1600884000,21.305
1600884000,1600887600,20.34
1600887600,1600891200,19.075
1600891200,1600894800,18.465
1600894800,1600898400,18.84
1600898400,1600902000,18.165
1600902000,1600905600,17.885
1600905600,1600909200,17.305
1600909200,1600912800,17.19
1600912800,1600916400,17.32
1600916400,1600920000,16.355
1600920000,1600923600,15.57
1600923600,1600927200,14.91
1600927200,1600930800,17.585
1600930800,1600934400,22.955
1600934400,1600938000,24.22
1600938000,1600941600,24.62
1600941600,1600945200,25.565
1600945200,1600948800,25.405
1600948800,1600952400,26.205
1600952400,1600956000,26.875
1600956000,1600959600,26.345
1600959600,1600963200,25.235
1600963200,1600966800,23.775
1600966800,1600970400,22.16
1600970400,1600974000,21.495
1600974000,1600977600,20.945
1600977600,1600981200,20.22
1600981200,1600984800,19.48
1600984800,1600988400,19.16
1600988400,1600992000,18.87
1600992000,1600995600,18.62
1600995600,1600999200,18.56
1600999200,1601002800,17.85
1601002800,1601006400,18.095
1601006400,1601010000,18.315
1601010000,1601013600,20.425
1601013600,1601017200,21.19
1601017200,1601020800,22.385
1601020800,1601024400,24.1
1601024400,1601028000,24.72
1601028000,1601031600,25.17
1601031600,1601035200,25.66
1601035200,1601038800,24.855
1601038800,1601042400,21.25
1601042400,1601046000,21.09
1601046000,1601049600,21.37
1601049600,1601053200,19.77
1601053200,1601056800,18.385
1601056800,1601060400,14.735
1601060400,1601064000,11.94
1601064000,1601067600,11.53
1601067600,1601071200,12.32
1601071200,1601074800,13.505
1601074800,1601078400,12.045
1601078400,1601082000,13.275
1601082000,1601085600,14.015
1601085600,1601089200,11.645
1601089200,1601092800,10.76
1601092800,1601096400,10.17
1601096400,1601100000,9.705
1601100000,1601103600,10.1
1601103600,1601107200,12.435
1601107200,1601110800,16.03
1601110800,1601114400,17.64
1601114400,1601118000,19.635
1601118000,1601121600,20.27
1601121600,1601125200,20.94
1601125200,1601128800,20.48
1601128800,1601132400,21.15
1601132400,1601136000,20.995
1601136000,1601139600,19.53
1601139600,1601143200,15.9
1601143200,1601146800,11.98
1601146800,1601150400,10.925
1601150400,1601154000,10.505
1601154000,1601157600,10.26
1601157600,1601161200,10.75
1601161200,1601164800,13.325
1601164800,1601168400,13.41
1601168400,1601172000,12.275
1601172000,1601175600,10.55
1601175600,1601179200,9.035
1601179200,1601182800,8.88
1601182800,1601186400,9.605
1601186400,1601190000,9.8
1601190000,1601193600,11.8
1601193600,1601197200,13.805
1601197200,1601200800,14.37
1601200800,1601204400,14.865
1601204400,1601208000,15.45
1601208000,1601211600,15.355
1601211600,1601215200,14.91
1601215200,1601218800,14.75
1601218800,1601222400,14
1601222400,1601226000,12.81
1601226000,1601229600,12.045
1601229600,1601233200,11.725
1601233200,1601236800,11.795
1601236800,1601240400,12.075
1601240400,1601244000,12.22
1601244000,1601247600,11.89
1601247600,1601251200,11.655
1601251200,1601254800,11.815
1601254800,1601258400,11.83
1601258400,1601262000,11.685
1601262000,1601265600,10.995
1601265600,1601269200,10.11
1601269200,1601272800,10.325
1601272800,1601276400,10.86
1601276400,1601280000,12.935
1601280000,1601283600,16.43
1601283600,1601287200,18.145
1601287200,1601290800,19.42
1601290800,1601294400,20.095
1601294400,1601298000,20.24
1601298000,1601301600,20.965
1601301600,1601305200,20.155
1601305200,1601308800,18.195
1601308800,1601312400,14.835
1601312400,1601316000,13.61
1601316000,1601319600,12.615
1601319600,1601323200,11.615
1601323200,1601326800,10.84
1601326800,1601330400,9.665
1601330400,1601334000,8.79
1601334000,1601337600,8.145
1601337600,1601341200,7.845
1601341200,1601344800,7.55
1601344800,1601348400,6.95
1601348400,1601352000,6.98
1601352000,1601355600,6.91
1601355600,1601359200,6.505
1601359200,1601362800,9.57
1601362800,1601366400,12.835
1601366400,1601370000,16.275
1601370000,1601373600,17.665
1601373600,1601377200,19.165
1601377200,1601380800,20.47
1601380800,1601384400,21.08
1601384400,1601388000,21.595
1601388000,1601391600,22.085
1601391600,1601395200,21.3
1601395200,1601398800,20.135
1601398800,1601402400,17.215
1601402400,1601406000,14.97
1601406000,1601409600,13.45
1601409600,1601413200,13.155
1601413200,1601416800,12.975
1601416800,1601420400,12.66
1601420400,1601424000,12.285
1601424000,1601427600,12.335
1601427600,1601431200,11.47
1601431200,1601434800,10.44
1601434800,1601438400,11.315
1601438400,1601442000,12.365
1601442000,1601445600,12.02
1601445600,1601449200,12.29
1601449200,1601452800,14.64
1601452800,1601456400,18.165
1601456400,1601460000,19.665
1601460000,1601463600,20.83
1601463600,1601467200,21.785
1601467200,1601470800,22.285
1601470800,1601474400,23.04
1601474400,1601478000,22.185
1601478000,1601481600,20.635
1601481600,1601485200,19.895
1601485200,1601488800,17.51
1601488800,1601492400,14.855
1601492400,1601496000,13.88
1601496000,1601499600,13.315
1601499600,1601503200,12.805
1601503200,1601506800,12.415
1601506800,1601510400,12.95
1601510400,1601514000,13.99
1601514000,1601517600,13.675
1601517600,1601521200,12.135
1601521200,1601524800,10.695
1601524800,1601528400,12.16
1601528400,1601532000,13.415
1601532000,1601535600,13.88
1601535600,1601539200,17.38
1601539200,1601542800,20.69
1601542800,1601546400,21.615
1601546400,1601550000,22.625
1601550000,1601553600,23.145
1601553600,1601557200,23.145
1601557200,1601560800,22.73
1601560800,1601564400,22.975
1601564400,1601568000,22.4
1601568000,1601571600,20.825
1601571600,1601575200,18.395
1601575200,1601578800,17.235
1601578800,1601582400,18.09
1601582400,1601586000,18.125
1601586000,1601589600,17.15
1601589600,1601593200,15.765
1601593200,1601596800,15.205
1601596800,1601600400,13.855
1601600400,1601604000,13.095
1601604000,1601607600,12.65
1601607600,1601611200,12.415
1601611200,1601614800,12.995
1601614800,1601618400,13.21
1601618400,1601622000,15.715
1601622000,1601625600,17.96
1601625600,1601629200,20.165
1601629200,1601632800,20.16
1601632800,1601636400,20.405
1601636400,1601640000,19.175
1601640000,1601643600,18.925
1601643600,1601647200,18.685
1601647200,1601650800,18.705
1601650800,1601654400,18.905
1601654400,1601658000,19.065
1601658000,1601661600,17.8
1601661600,1601665200,17.17
1601665200,1601668800,18.86
1601668800,1601672400,19.57
1601672400,1601676000,18.655
1601676000,1601679600,18.54
1601679600,1601683200,19.075
1601683200,1601686800,18.97
1601686800,1601690400,18.575
1601690400,1601694000,20.93
1601694000,1601697600,19.79
1601697600,1601701200,19.955
1601701200,1601704800,20.3
1601704800,1601708400,19.02
1601708400,1601712000,17.425
1601712000,1601715600,17.2
1601715600,1601719200,18.51
1601719200,1601722800,18.465
1601722800,1601726400,18.935
1601726400,1601730000,17.955
1601730000,1601733600,17.305
1601733600,1601737200,16.02
1601737200,1601740800,16.235
1601740800,1601744400,17.07
1601744400,1601748000,16.37
1601748000,1601751600,15.34
1601751600,1601755200,13.465
1601755200,1601758800,13.315
1601758800,1601762400,14.23
1601762400,1601766000,15.34
1601766000,1601769600,15.9
1601769600,1601773200,15.68
1601773200,1601776800,15.935
1601776800,1601780400,15.56
1601780400,1601784000,15.575
1601784000,1601787600,16.02
1601787600,1601791200,15.165
1601791200,1601794800,17.02
1601794800,1601798400,18.83
1601798400,1601802000,20.085
1601802000,1601805600,20.485
1601805600,1601809200,19.975
1601809200,1601812800,20.615
1601812800,1601816400,20.395
1601816400,1601820000,20.52
1601820000,1601823600,19.37
1601823600,1601827200,19.64
1601827200,1601830800,17.885
1601830800,1601834400,15.895
1601834400,1601838000,15.72
1601838000,1601841600,14.25
1601841600,1601845200,15.355
1601845200,1601848800,16.725
1601848800,1601852400,14.865
1601852400,1601856000,14.54
1601856000,1601859600,14.4
1601859600,1601863200,13.905
1601863200,1601866800,13.49
1601866800,1601870400,13.27
1601870400,1601874000,12.595
1601874000,1601877600,12.745
1601877600,1601881200,13.615
1601881200,1601884800,17.52
1601884800,1601888400,19.54
1601888400,1601892000,20.35
1601892000,1601895600,20.79
1601895600,1601899200,21.175
1601899200,1601902800,21.29
1601902800,1601906400,20.66
1601906400,1601910000,19.65
1601910000,1601913600,19.14
1601913600,1601917200,18.595
1601917200,1601920800,15.855
1601920800,1601924400,12.81
1601924400,1601928000,14.6
1601928000,1601931600,13.06
1601931600,1601935200,13.17
1601935200,1601938800,11.375
1601938800,1601942400,9.625
1601942400,1601946000,8.96
1601946000,1601949600,8.765
1601949600,1601953200,8.335
1601953200,1601956800,7.935
1601956800,1601960400,7.69
1601960400,1601964000,7.275
1601964000,1601967600,9.135
1601967600,1601971200,14.82
1601971200,1601974800,19.23
1601974800,1601978400,20.66
1601978400,1601982000,21.215
1601982000,1601985600,21.625
1601985600,1601989200,21.635
1601989200,1601992800,20.475
1601992800,1601996400,20.16
1601996400,1602000000,19.485
1602000000,1602003600,18.295
1602003600,1602007200,17.435
1602007200,1602010800,16.305
1602010800,1602014400,16.74
1602014400,1602018000,17.26
1602018000,1602021600,17.43
1602021600,1602025200,17.17
