timestamp,z,x,H
1596366000,-20,60,-149.5101798396
1596366000,-20,90,-299.1214289559
1596369600,-60,0,-46.12524375
1596369600,-60,30,-48.8494490079
1596369600,-60,60,-39.3827099151
1596369600,-60,90,-32.25187836
1596369600,-40,0,-138.23904442215
1596369600,-40,30,-66.6072336486
1596369600,-40,60,-151.98879577635
1596369600,-40,90,-148.44760402635
1596369600,-20,0,-233.5187233116
1596369600,-20,30,-84.3758832384
1596369600,-20,60,-150.9267283056
1596369600,-20,90,-298.3794348279
1596373200,-60,0,-48.15650338215
1596373200,-60,30,-50.21119985055
1596373200,-60,60,-40.0045831164
1596373200,-60,90,-32.8742439558
1596373200,-40,0,-150.2184839751
1596373200,-40,30,-68.7528924096
1596373200,-40,60,-157.25105751
1596373200,-40,90,-149.5101798396
1596373200,-20,0,-259.02326665455
1596373200,-20,30,-87.2306235999
1596373200,-20,60,-153.0510725646
1596373200,-20,90,-294.7147053168
1596376800,-60,0,-50.1873387975
1596376800,-60,30,-52.1937827559
1596376800,-60,60,-40.6742424816
1596376800,-60,90,-33.4966095516
1596376800,-40,0,-159.3738288975
1596376800,-40,30,-69.4203116124
1596376800,-40,60,-160.08129975
1596376800,-40,90,-150.9267283056
1596376800,-20,0,-280.7370754959
1596376800,-20,30,-90.0844668864
1596376800,-20,60,-154.4670528831
1596376800,-20,90,-291.0485891271
1596380400,-60,0,-51.5250201999
1596380400,-60,30,-53.4833919936
1596380400,-60,60,-41.34384975
1596380400,-60,90,-34.166775
1596380400,-40,0,-173.4633306651
1596380400,-40,30,-71.5652048694
1596380400,-40,60,-165.0318015675
1596380400,-40,90,-151.28082056835
1596380400,-20,0,-294.7148414064
1596380400,-20,30,-92.1766552176
1596380400,-20,60,-155.1749383836
1596380400,-20,90,-288.8201826471
1596384000,-60,0,-53.79376868655
1596384000,-60,30,-54.79665947895
1596384000,-60,60,-41.6786273358
1596384000,-60,90,-34.7890248399
1596384000,-40,0,-186.8268536604
1596384000,-40,30,-72.9948845199
1596384000,-40,60,-168.5191701711
1596384000,-40,90,-152.3430375516
1596384000,-20,0,-314.52346777575
1596384000,-20,30,-95.0287801071
1596384000,-20,60,-157.27461887355
1596384000,-20,90,-287.38067799
1596387600,-60,0,-56.1097743951
1596387600,-60,30,-56.7304382064
1596387600,-60,60,-42.0134049216
1596387600,-60,90,-34.7890248399
1596387600,-40,0,-194.5332071004
1596387600,-40,30,-74.4242950479
1596387600,-40,60,-169.2258675456
1596387600,-40,90,-153.0511024671
1596387600,-20,0,-329.8541782599
1596387600,-20,30,-97.1672981511
1596387600,-20,60,-158.66629824
1596387600,-20,90,-286.6376079036
1596391200,-60,0,-57.3987951516
1596391200,-60,30,-57.3987951516
1596391200,-60,60,-42.6829079964
1596391200,-60,90,-34.7890248399
1596391200,-40,0,-202.5136219884
1596391200,-40,30,-75.49618848015
1596391200,-40,60,-168.1893510843
1596391200,-40,90,-153.7591075776
1596391200,-20,0,-334.9802985084
1596391200,-20,30,-98.5926578871
1596391200,-20,60,-160.08129975
1596391200,-20,90,-287.38067799
1596394800,-60,0,-60.52499153535
1596394800,-60,30,-57.3987951516
1596394800,-60,60,-42.6829079964
1596394800,-60,90,-34.166775
1596394800,-40,0,-206.8297433856
1596394800,-40,30,-76.5679623024
1596394800,-40,60,-167.152719
1596394800,-40,90,-155.1749383836
1596394800,-20,0,-334.980264486
1596394800,-20,30,-98.94895296735
1596394800,-20,60,-160.08129975
1596394800,-20,90,-288.1236800316
1596398400,-60,0,-63.0300193536
1596398400,-60,30,-56.7304382064
1596398400,-60,60,-43.3523589744
1596398400,-60,90,-33.4966095516
1596398400,-40,0,-208.1896888359
1596398400,-40,30,-76.5679623024
1596398400,-40,60,-165.0319211775
1596398400,-40,90,-155.1749383836
1596398400,-20,0,-329.1612081264
1596398400,-20,30,-99.3052480476
1596398400,-20,60,-160.7887107975
1596398400,-20,90,-290.3058550119
1596402000,-60,0,-64.4610964476
1596402000,-60,30,-56.7304382064
1596402000,-60,60,-43.3523589744
1596402000,-60,90,-33.4966095516
1596402000,-40,0,-205.1880736062
1596402000,-40,30,-77.2823984439
1596402000,-40,60,-162.55690948875
1596402000,-40,90,-155.52885123135
1596402000,-20,0,-323.2916642775
1596402000,-20,30,-99.3052480476
1596402000,-20,60,-160.7887107975
1596402000,-20,90,-291.7912551975
1596405600,-60,0,-66.24959893635
1596405600,-60,30,-56.1097743951
1596405600,-60,60,-42.6829079964
1596405600,-60,90,-32.56307238795
1596405600,-40,0,-202.1854868775
1596405600,-40,30,-77.2823984439
1596405600,-40,60,-160.7887107975
1596405600,-40,90,-155.8827640791
1596405600,-20,0,-314.131499835
1596405600,-20,30,-98.5926578871
1596405600,-20,60,-161.49606204
1596405600,-20,90,-294.3435742896
1596409200,-60,0,-67.3225329756
1596409200,-60,30,-56.1097743951
1596409200,-60,60,-43.3523589744
1596409200,-60,90,-32.25187836
1596409200,-40,0,-200.1674730684
1596409200,-40,30,-77.2823984439
1596409200,-40,60,-159.3738288975
1596409200,-40,90,-155.8827640791
1596409200,-20,0,-305.7036450975
1596409200,-20,30,-98.5926578871
1596409200,-20,60,-161.49606204
1596409200,-20,90,-298.3794348279
1596412800,-60,0,-68.0377425951
1596412800,-60,30,-55.4413169775
1596412800,-60,60,-42.6829079964
1596412800,-60,90,-31.6294453839
1596412800,-40,0,-196.99860214515
1596412800,-40,30,-77.2823984439
1596412800,-40,60,-157.27461887355
1596412800,-40,90,-156.23664702435
1596412800,-20,0,-300.6052130775
1596412800,-20,30,-98.5926578871
1596412800,-20,60,-161.49606204
1596412800,-20,90,-300.6052130775
1596416400,-60,0,-68.7528924096
1596416400,-60,30,-55.4413169775
1596416400,-60,60,-42.6829079964
1596416400,-60,90,-31.31820643575
1596416400,-40,0,-194.5332071004
1596416400,-40,30,-77.2823984439
1596416400,-40,60,-155.1749383836
1596416400,-40,90,-155.8827640791
1596416400,-20,0,-295.43384284995
1596416400,-20,30,-98.5926578871
1596416400,-20,60,-162.55696929375
1596416400,-20,90,-304.24383632295
1596420000,-60,0,-68.7528924096
1596420000,-60,30,-55.4413169775
1596420000,-60,60,-42.0134049216
1596420000,-60,90,-31.0069674876
1596420000,-40,0,-192.4193705799
1596420000,-40,30,-77.2823984439
1596420000,-40,60,-155.1749383836
1596420000,-40,90,-155.8827640791
1596420000,-20,0,-291.0485891271
1596420000,-20,30,-99.3052480476
1596420000,-20,60,-162.91058511
1596420000,-20,90,-308.6685255711
1596423600,-60,0,-69.4203116124
1596423600,-60,30,-55.4413169775
1596423600,-60,60,-42.0134049216
1596423600,-60,90,-30.3844446711
1596423600,-40,0,-190.32846388215
1596423600,-40,30,-77.2823984439
1596423600,-40,60,-153.7590776751
1596423600,-40,90,-155.8827640791
1596423600,-20,0,-289.5630528519
1596423600,-20,30,-99.3052480476
1596423600,-20,60,-163.6177569375
1596423600,-20,90,-311.5860164544
1596427200,-60,0,-69.77782870815
1596427200,-60,30,-54.7728074631
1596427200,-60,60,-41.34384975
1596427200,-60,90,-30.3844446711
1596427200,-40,0,-188.9421135399
1596427200,-40,30,-77.2823984439
1596427200,-40,60,-152.3430375516
1596427200,-40,90,-155.8827640791
1596427200,-20,0,-285.5227986396
1596427200,-20,30,-99.3052480476
1596427200,-20,60,-164.32486896
1596427200,-20,90,-316.70052304935
1596430800,-60,0,-69.4203116124
1596430800,-60,30,-54.7728074631
1596430800,-60,60,-41.34384975
1596430800,-60,90,-29.7139852479
1596430800,-40,0,-187.5320000919
1596430800,-40,30,-77.2823984439
1596430800,-40,60,-152.3430375516
1596430800,-40,90,-155.8827640791
1596430800,-20,0,-283.7111079951
1596430800,-20,30,-99.3052480476
1596430800,-20,60,-165.0319211775
1596430800,-20,90,-321.1183840284
1596434400,-60,0,-70.1353458039
1596434400,-60,30,-54.7728074631
1596434400,-60,60,-41.34384975
1596434400,-60,90,-29.7139852479
1596434400,-40,0,-186.8268536604
1596434400,-40,30,-77.2823984439
1596434400,-40,60,-151.28082056835
1596434400,-40,90,-155.1749383836
1596434400,-20,0,-282.9677019375
1596434400,-20,30,-100.0177784031
1596434400,-20,60,-165.73891359
1596434400,-20,90,-323.2916642775
1596438000,-60,0,-70.1353458039
1596438000,-60,30,-54.7728074631
1596438000,-60,60,-41.0090461158
1596438000,-60,90,-29.7139852479
1596438000,-40,0,-186.1216474239
1596438000,-40,30,-77.9967747804
1596438000,-40,60,-150.2184839751
1596438000,-40,90,-155.1749383836
1596438000,-20,0,-283.68784565655
1596438000,-20,30,-100.37401367835
1596438000,-20,60,-167.1526890975
1596438000,-20,90,-326.96627628675
1596441600,-60,0,-70.1353458039
1596441600,-60,30,-55.4413169775
1596441600,-60,60,-40.6742424816
1596441600,-60,90,-30.3844446711
1596441600,-40,0,-190.3049958144
1596441600,-40,30,-77.9967747804
1596441600,-40,60,-150.9267283056
1596441600,-40,90,-155.1749383836
1596441600,-20,0,-290.3058550119
1596441600,-20,30,-101.4426596991
1596441600,-20,60,-167.8595319975
1596441600,-20,90,-330.5932804839
1596445200,-60,0,-70.1353458039
1596445200,-60,30,-56.1097743951
1596445200,-60,60,-40.0045831164
1596445200,-60,90,-31.0069674876
1596445200,-40,0,-201.7619782572
1596445200,-40,30,-79.06821967515
1596445200,-40,60,-153.0509828571
1596445200,-40,90,-155.1749383836
1596445200,-20,0,-302.0423693916
1596445200,-20,30,-102.81981756
1596445200,-20,60,-169.2258675456
1596445200,-20,90,-333.5490089319
1596448800,-60,0,-71.92266216015
1596448800,-60,30,-57.064616679
1596448800,-60,60,-40.6742424816
1596448800,-60,90,-31.94066187195
1596448800,-40,0,-212.8305771264
1596448800,-40,30,-80.1395449599
1596448800,-40,60,-157.25105751
1596448800,-40,90,-155.1749383836
1596448800,-20,0,-324.74455706895
1596448800,-20,30,-105.31237204875
1596448800,-20,60,-170.6390529771
1596448800,-20,90,-335.7188946492
1596452400,-60,0,-72.9948845199
1596452400,-60,30,-58.0671
1596452400,-60,60,-41.34384975
1596452400,-60,90,-32.8742664159
1596452400,-40,0,-219.4826566716
1596452400,-40,30,-80.8060747959
1596452400,-40,60,-160.08129975
1596452400,-40,90,-155.8827640791
1596452400,-20,0,-343.7471380224
1596452400,-20,30,-106.3803960975
1596452400,-20,60,-172.0520589936
1596452400,-20,90,-337.1959848636
1596456000,-60,0,-74.4242950479
1596456000,-60,30,-58.0671
1596456000,-60,60,-42.0134049216
1596456000,-60,90,-32.8742664159
1596456000,-40,0,-229.70745586335
1596456000,-40,30,-81.87716684115
1596456000,-40,60,-161.84970775875
1596456000,-40,90,-155.8827640791
1596456000,-20,0,-350.3390097231
1596456000,-20,30,-107.8042088775
1596456000,-20,60,-172.7584573431
1596456000,-20,90,-337.1959848636
1596459600,-60,0,-75.8534364534
1596459600,-60,30,-59.09331639135
1596459600,-60,60,-42.0134049216
1596459600,-60,90,-33.18543798375
1596459600,-40,0,-240.2008293279
1596459600,-40,30,-82.9481392764
1596459600,-40,60,-162.91058511
1596459600,-40,90,-156.5905299696
1596459600,-20,0,-357.96086922675
1596459600,-20,30,-108.16011721875
1596459600,-20,60,-174.1710447246
1596459600,-20,90,-337.1959848636
1596463200,-60,0,-77.2823984439
1596463200,-60,30,-59.4512800311
1596463200,-60,60,-42.6829079964
1596463200,-60,90,-33.4966095516
1596463200,-40,0,-246.8775
1596463200,-40,30,-83.6620411599
1596463200,-40,60,-165.0319211775
1596463200,-40,90,-157.25105751
1596463200,-20,0,-366.3580590711
1596463200,-20,30,-109.2277824375
1596463200,-20,60,-174.8772935616
1596463200,-20,90,-337.1959848636
1596466800,-60,0,-78.7110913119
1596466800,-60,30,-60.1671475056
1596466800,-60,60,-42.6829079964
1596466800,-60,90,-33.4966095516
1596466800,-40,0,-253.47848568735
1596466800,-40,30,-84.73277437515
1596466800,-40,60,-166.4458461975
1596466800,-40,90,-157.60488264375
1596466800,-20,0,-370.7254823196
1596466800,-20,30,-109.2277824375
1596466800,-20,60,-175.5834526911
1596466800,-20,90,-336.45749079
1596470400,-60,0,-80.4728098779
1596470400,-60,30,-61.24082910735
1596470400,-60,60,-43.3523589744
1596470400,-60,90,-33.8316922758
1596470400,-40,0,-259.3757825904
1596470400,-40,30,-85.8033879804
1596470400,-40,60,-167.8595319975
1596470400,-40,90,-158.66629824
1596470400,-20,0,-376.53702749115
1596470400,-20,30,-110.29529814375
1596470400,-20,60,-177.34858139235
1596470400,-20,90,-336.8267378268
1596474000,-60,0,-82.2341775879
1596474000,-60,30,-62.3143910991
1596474000,-60,60,-43.3523589744
1596474000,-60,90,-34.166775
1596474000,-40,0,-261.6122651376
1596474000,-40,30,-86.5170506439
1596474000,-40,60,-168.5191701711
1596474000,-40,90,-158.66629824
1596474000,-20,0,-379.4072223999
1596474000,-20,30,-110.6511167775
1596474000,-20,60,-178.4074911591
1596474000,-20,90,-337.1959848636
1596477600,-60,0,-83.6620411599
1596477600,-60,30,-62.3143910991
1596477600,-60,60,-44.0695700679
1596477600,-60,90,-34.166775
1596477600,-40,0,-265.2917752551
1596477600,-40,30,-87.2306535024
1596477600,-40,60,-168.1893510843
1596477600,-40,90,-159.3738288975
1596477600,-20,0,-379.4072223999
1596477600,-20,30,-111.36269424
1596477600,-20,60,-179.0662957839
1596477600,-20,90,-338.6266234959
1596481200,-60,0,-85.0896356094
1596481200,-60,30,-62.3143910991
1596481200,-60,60,-44.0695700679
1596481200,-60,90,-33.8316922758
1596481200,-40,0,-266.7817854759
1596481200,-40,30,-87.9441965559
1596481200,-40,60,-167.8595319975
1596481200,-40,90,-160.08129975
1596481200,-20,0,-378.69545337435
1596481200,-20,30,-111.71845306875
1596481200,-20,60,-179.0662957839
1596481200,-20,90,-339.7340307615
1596484800,-60,0,-86.5170506439
1596484800,-60,30,-62.3143910991
1596484800,-60,60,-44.0695700679
1596484800,-60,90,-33.4966095516
1596484800,-40,0,-265.2918092775
1596484800,-40,30,-87.9441965559
1596484800,-40,60,-166.4458461975
1596484800,-40,90,-160.08129975
1596484800,-20,0,-372.8853205311
1596484800,-20,30,-112.0742118975
1596484800,-20,60,-179.0662957839
1596484800,-20,90,-340.8413019375
1596488400,-60,0,-87.2306535024
1596488400,-60,30,-61.5987030396
1596488400,-60,60,-44.0695700679
1596488400,-60,90,-32.8742664159
1596488400,-40,0,-260.14451067075
1596488400,-40,30,-87.9441965559
1596488400,-40,60,-164.3248390575
1596488400,-40,90,-160.7887107975
1596488400,-20,0,-367.78348191
1596488400,-20,30,-112.0742118975
1596488400,-20,60,-179.7721000704
1596488400,-20,90,-341.5793919951
1596492000,-60,0,-88.30093818015
1596492000,-60,30,-61.5987030396
1596492000,-60,60,-44.0695700679
1596492000,-60,90,-32.56307238795
1596492000,-40,0,-255.6935716791
1596492000,-40,30,-87.9441965559
1596492000,-40,60,-162.91058511
1596492000,-40,90,-161.49606204
1596492000,-20,0,-360.17019551955
1596492000,-20,30,-112.0742118975
1596492000,-20,60,-180.4778146494
1596492000,-20,90,-344.853769152
1596495600,-60,0,-88.6576798044
1596495600,-60,30,-60.8829551751
1596495600,-60,60,-44.0695700679
1596495600,-60,90,-32.25187836
1596495600,-40,0,-252.7559360796
1596495600,-40,30,-87.9441965559
1596495600,-40,60,-162.2033534775
1596495600,-40,90,-161.49606204
1596495600,-20,0,-353.2413962556
1596495600,-20,30,-112.0742118975
1596495600,-20,60,-181.1835292284
1596495600,-20,90,-347.3894733519
1596499200,-60,0,-88.6576798044
1596499200,-60,30,-60.8829551751
1596499200,-60,60,-43.3523589744
1596499200,-60,90,-31.6294453839
1596499200,-40,0,-250.16707155975
1596499200,-40,30,-88.30093818015
1596499200,-40,60,-160.43500527375
1596499200,-40,90,-161.14238641875
1596499200,-20,0,-349.6017276975
1596499200,-20,30,-112.0742118975
1596499200,-20,60,-181.1835292284
1596499200,-20,90,-350.3390097231
1596502800,-60,0,-88.6576798044
1596502800,-60,30,-60.8829551751
1596502800,-60,60,-43.0176334854
1596502800,-60,90,-31.6294453839
1596502800,-40,0,-247.5775350975
1596502800,-40,30,-88.6576798044
1596502800,-40,60,-158.66629824
1596502800,-40,90,-161.49606204
1596502800,-20,0,-346.30609379595
1596502800,-20,30,-112.42994082375
1596502800,-20,60,-182.24193663315
1596502800,-20,90,-353.95518190575
1596506400,-60,0,-89.3711032479
1596506400,-60,30,-60.8829551751
1596506400,-60,60,-42.6829079964
1596506400,-60,90,-31.0069674876
1596506400,-40,0,-245.8973503911
1596506400,-40,30,-87.9441965559
1596506400,-40,60,-157.9587077775
1596506400,-40,90,-161.49606204
1596506400,-20,0,-343.7471380224
1596506400,-20,30,-112.78566975
1596506400,-20,60,-183.3002244279
1596506400,-20,90,-357.6160160391
1596510000,-60,0,-89.3711032479
1596510000,-60,30,-60.8829551751
1596510000,-60,60,-42.6829079964
1596510000,-60,90,-31.0069674876
1596510000,-40,0,-242.09227036815
1596510000,-40,30,-88.30093818015
1596510000,-40,60,-157.27461887355
1596510000,-40,90,-161.14238641875
1596510000,-20,0,-342.2712896256
1596510000,-20,30,-113.4496431216
1596510000,-20,60,-184.0056698844
1596510000,-20,90,-360.5157567984
1596513600,-60,0,-88.6576798044
1596513600,-60,30,-60.1671475056
1596513600,-60,60,-42.348156459
1596513600,-60,90,-30.3844446711
1596513600,-40,0,-239.2198815216
1596513600,-40,30,-87.9441965559
1596513600,-40,60,-155.8827640791
1596513600,-40,90,-161.49606204
1596513600,-20,0,-341.92534081035
1596513600,-20,30,-114.1609853511
1596513600,-20,60,-185.06371845915
1596513600,-20,90,-365.23112714655
1596517200,-60,0,-88.6576798044
1596517200,-60,30,-60.1671475056
1596517200,-60,60,-42.0134049216
1596517200,-60,90,-30.3844446711
1596517200,-40,0,-237.3510852336
1596517200,-40,30,-88.6576798044
1596517200,-40,60,-155.8827640791
1596517200,-40,90,-160.7887107975
1596517200,-20,0,-340.8413019375
1596517200,-20,30,-114.8722677756
1596517200,-20,60,-186.1216474239
1596517200,-20,90,-368.5190840796
1596520800,-60,0,-88.6576798044
1596520800,-60,30,-60.1671475056
1596520800,-60,60,-42.0134049216
1596520800,-60,90,-30.3844446711
1596520800,-40,0,-236.86044108555
1596520800,-40,30,-88.6576798044
1596520800,-40,60,-154.82099563335
1596520800,-40,90,-161.14238641875
1596520800,-20,0,-341.5793919951
1596520800,-20,30,-114.8722677756
1596520800,-20,60,-187.5320000919
1596520800,-20,90,-372.1501223775
1596524400,-60,0,-88.6576798044
1596524400,-60,30,-60.52505134035
1596524400,-60,60,-41.34384975
1596524400,-60,90,-30.0492149595
1596524400,-40,0,-237.3510852336
1596524400,-40,30,-88.6576798044
1596524400,-40,60,-154.4670528831
1596524400,-40,90,-161.49606204
1596524400,-20,0,-343.3781248896
1596524400,-20,30,-115.93907180235
1596524400,-20,60,-188.9420836374
1596524400,-20,90,-377.59336210875
1596528000,-60,0,-88.6576798044
1596528000,-60,30,-60.8829551751
1596528000,-60,60,-41.34384975
1596528000,-60,90,-31.0069674876
1596528000,-40,0,-241.1349563559
1596528000,-40,30,-89.3711032479
1596528000,-40,60,-155.1749383836
1596528000,-40,90,-162.2033534775
1596528000,-20,0,-350.3390097231
1596528000,-20,30,-117.0057562191
1596528000,-20,60,-191.0098472079
1596528000,-20,90,-382.3449189759
1596531600,-60,0,-88.6576798044
1596531600,-60,30,-61.5987030396
1596531600,-60,60,-40.6742424816
1596531600,-60,90,-31.0069674876
1596531600,-40,0,-252.03272290215
1596531600,-40,30,-89.72778506715
1596531600,-40,60,-156.5905299696
1596531600,-40,90,-161.49606204
1596531600,-20,0,-358.3525580775
1596531600,-20,30,-117.7167994236
1596531600,-20,60,-191.0098472079
1596531600,-20,90,-384.5015965596
1596535200,-60,0,-89.3711032479
1596535200,-60,30,-60.8829551751
1596535200,-60,60,-40.6742424816
1596535200,-60,90,-31.0069674876
1596535200,-40,0,-256.4394698775
1596535200,-40,30,-90.0844668864
1596535200,-40,60,-155.8827640791
1596535200,-40,90,-161.49606204
1596535200,-20,0,-367.43843761215
1596535200,-20,30,-118.4277828231
1596535200,-20,60,-192.77170656915
1596535200,-20,90,-385.9696027932
1596538800,-60,0,-90.0844668864
1596538800,-60,30,-60.8829551751
1596538800,-60,60,-40.6742424816
1596538800,-60,90,-30.3844446711
1596538800,-40,0,-257.1853000311
1596538800,-40,30,-90.7977707199
1596538800,-40,60,-155.1749383836
1596538800,-40,90,-160.7887107975
1596538800,-20,0,-371.4148561791
1596538800,-20,30,-119.1387064176
1596538800,-20,60,-193.8286547319
1596538800,-20,90,-387.3915412599
1596542400,-60,0,-90.0844668864
1596542400,-60,30,-60.8829551751
1596542400,-60,60,-40.6742424816
1596542400,-60,90,-30.3844446711
1596542400,-40,0,-257.5581810855
1596542400,-40,30,-91.1306188635
1596542400,-40,60,-155.1749383836
1596542400,-40,90,-161.49606204
1596542400,-20,0,-369.9900842844
1596542400,-20,30,-119.8495702071
1596542400,-20,60,-194.5332071004
1596542400,-20,90,-388.1253274839
1596546000,-60,0,-91.1306188635
1596546000,-60,30,-60.8829551751
1596546000,-60,60,-40.6742424816
1596546000,-60,90,-29.7139852479
1596546000,-40,0,-257.9310621399
1596546000,-40,30,-91.4634670071
1596546000,-40,60,-155.1749383836
1596546000,-40,90,-162.2033534775
1596546000,-20,0,-368.1512829948
1596546000,-20,30,-120.20497219935
1596546000,-20,60,-195.58991604315
1596546000,-20,90,-391.40352982275
1596549600,-60,0,-91.4634670071
1596549600,-60,30,-61.5987030396
1596549600,-60,60,-40.6742424816
1596549600,-60,90,-30.3844446711
1596549600,-40,0,-259.3757825904
1596549600,-40,30,-92.1766552176
1596549600,-40,60,-155.1749383836
1596549600,-40,90,-161.49606204
1596549600,-20,0,-371.4148561791
1596549600,-20,30,-121.2711183711
1596549600,-20,60,-197.3508185244
1596549600,-20,90,-394.6805201136
1596553200,-60,0,-92.1766552176
1596553200,-60,30,-62.3143910991
1596553200,-60,60,-40.6742424816
1596553200,-60,90,-31.0069674876
1596553200,-40,0,-268.5966560187
1596553200,-40,30,-92.8897836231
1596553200,-40,60,-158.31244320375
1596553200,-40,90,-162.2033534775
1596553200,-20,0,-377.9838842304
1596553200,-20,30,-121.9818027456
1596553200,-20,60,-198.0550718679
1596553200,-20,90,-396.8338371879
1596556800,-60,0,-92.8897537206
1596556800,-60,30,-63.38780357835
1596556800,-60,60,-41.0090461158
1596556800,-60,90,-31.6294453839
1596556800,-40,0,-277.0645027584
1596556800,-40,30,-93.6028522236
1596556800,-40,60,-161.49606204
1596556800,-40,90,-162.2033534775
1596556800,-20,0,-388.4915251302
1596556800,-20,30,-123.75824455935
1596556800,-20,60,-199.4633692374
1596556800,-20,90,-398.2995554151
1596560400,-60,0,-95.0288100096
1596560400,-60,30,-63.7455878031
1596560400,-60,60,-42.0134049216
1596560400,-60,90,-32.25187836
1596560400,-40,0,-282.2242278351
1596560400,-40,30,-94.3158610191
1596560400,-40,60,-163.6177569375
1596560400,-40,90,-162.2033534775
1596560400,-20,0,-396.8338371879
1596560400,-20,30,-124.7765810439
1596560400,-20,60,-200.8714871919
1596560400,-20,90,-399.0323634951
1596564000,-60,0,-95.7416991951
1596564000,-60,30,-64.4610964476
1596564000,-60,60,-42.0134049216
1596564000,-60,90,-32.25187836
1596564000,-40,0,-287.72889527535
1596564000,-40,30,-95.38525460235
1596564000,-40,60,-164.67839506875
1596564000,-40,90,-162.55696929375
1596564000,-20,0,-399.0323634951
1596564000,-20,30,-124.7765810439
1596564000,-20,60,-201.5285130831
1596564000,-20,90,-399.0323634951
1596567600,-60,0,-96.81091336335
1596567600,-60,30,-64.81882086735
1596567600,-60,60,-42.6829079964
1596567600,-60,90,-32.25187836
1596567600,-40,0,-288.8201826471
1596567600,-40,30,-95.7416991951
1596567600,-40,60,-165.0319211775
1596567600,-40,90,-162.91058511
1596567600,-20,0,-398.6659764663
1596567600,-20,30,-125.4869703804
1596567600,-20,60,-201.8569999803
1596567600,-20,90,-397.9331683863
1596571200,-60,0,-97.8800079216
1596571200,-60,30,-64.4610964476
1596571200,-60,60,-42.6829079964
1596571200,-60,90,-31.6294453839
1596571200,-40,0,-288.8201826471
1596571200,-40,30,-95.7416991951
1596571200,-40,60,-164.32486896
1596571200,-40,90,-162.91058511
1596571200,-20,0,-395.4136301424
1596571200,-20,30,-125.4869703804
1596571200,-20,60,-202.1854868775
1596571200,-20,90,-396.8338371879
1596574800,-60,0,-98.5926578871
1596574800,-60,30,-64.4610964476
1596574800,-60,60,-42.6829079964
1596574800,-60,90,-31.6294453839
1596574800,-40,0,-285.89443575
1596574800,-40,30,-96.4545285756
1596574800,-40,60,-163.26417102375
1596574800,-40,90,-163.26417102375
1596574800,-20,0,-389.5926957975
1596574800,-20,30,-125.4869703804
1596574800,-20,60,-201.5285130831
1596574800,-20,90,-396.8338371879
1596578400,-60,0,-98.94895296735
1596578400,-60,30,-64.4610964476
1596578400,-60,60,-42.6829079964
1596578400,-60,90,-31.31820643575
1596578400,-40,0,-282.2242278351
1596578400,-40,30,-96.4545285756
1596578400,-40,60,-161.49606204
1596578400,-40,90,-163.6177569375
1596578400,-20,0,-383.79011685735
1596578400,-20,30,-125.4869703804
1596578400,-20,60,-201.5285130831
1596578400,-20,90,-397.9331683863
1596582000,-60,0,-99.3052480476
1596582000,-60,30,-64.4610964476
1596582000,-60,60,-42.6829079964
1596582000,-60,90,-31.0069674876
1596582000,-40,0,-280.7370754959
1596582000,-40,30,-96.4545285756
1596582000,-40,60,-161.49606204
1596582000,-40,90,-163.6177569375
1596582000,-20,0,-377.2491581376
1596582000,-20,30,-126.1972999119
1596582000,-20,60,-202.1854868775
1596582000,-20,90,-398.2995894375
1596585600,-60,0,-97.8800079216
1596585600,-60,30,-63.7455878031
1596585600,-60,60,-42.6829079964
1596585600,-60,90,-30.3844446711
1596585600,-40,0,-277.8084148992
1596585600,-40,30,-96.4545285756
1596585600,-40,60,-160.08129975
1596585600,-40,90,-162.91058511
1596585600,-20,0,-373.6204506399
1596585600,-20,30,-125.4869703804
1596585600,-20,60,-202.1854868775
1596585600,-20,90,-399.0323634951
1596589200,-60,0,-98.23633290435
1596589200,-60,30,-63.7455878031
1596589200,-60,60,-42.0134049216
1596589200,-60,90,-30.0492149595
1596589200,-40,0,-274.8787673871
1596589200,-40,30,-96.4545285756
1596589200,-40,60,-159.3738288975
1596589200,-40,90,-162.91058511
1596589200,-20,0,-369.6222831996
1596589200,-20,30,-125.4869703804
1596589200,-20,60,-202.5139477263
1596589200,-20,90,-400.10842863375
1596592800,-60,0,-97.8800079216
1596592800,-60,30,-63.7455878031
1596592800,-60,60,-42.0134049216
1596592800,-60,90,-29.7139852479
1596592800,-40,0,-273.3902711631
1596592800,-40,30,-97.1672981511
1596592800,-40,60,-158.66629824
1596592800,-40,90,-162.91058511
1596592800,-20,0,-365.6222570199
1596592800,-20,30,-125.4869703804
1596592800,-20,60,-202.1854868775
1596592800,-20,90,-403.3818080316
1596596400,-60,0,-97.8800079216
1596596400,-60,30,-63.7455878031
1596596400,-60,60,-41.34384975
1596596400,-60,90,-29.7139852479
1596596400,-40,0,-270.086621718
1596596400,-40,30,-97.1672981511
1596596400,-40,60,-157.60488264375
1596596400,-40,90,-162.55696929375
1596596400,-20,0,-364.1504487831
1596596400,-20,30,-126.1972999119
1596596400,-20,60,-202.8424085751
1596596400,-20,90,-404.8005813519
1596600000,-60,0,-97.8800079216
1596600000,-60,30,-63.7455878031
1596600000,-60,60,-41.34384975
1596600000,-60,90,-29.0913691356
1596600000,-40,0,-266.7817854759
1596600000,-40,30,-96.4545285756
1596600000,-40,60,-157.25105751
1596600000,-40,90,-161.49606204
1596600000,-20,0,-360.1475176752
1596600000,-20,30,-125.4869703804
1596600000,-20,60,-203.1708433755
1596600000,-20,90,-406.2648196047
